emt_id,customer_id,amount_cad,debit_credit,transaction_date,transaction_time
EMT00000000000000567,SYNCID0000000063,2225.82,D,2023-01-11,15:31:49
EMT00000000000000568,SYNCID0000000063,352.78,C,2022-11-25,19:15:54
EMT00000000000000569,SYNCID0000000063,513.05,C,2022-11-26,14:28:16
EMT00000000000000570,SYNCID0000000063,329.04,D,2023-01-13,14:05:00
EMT00000000000000571,SYNCID0000000063,2428.0,D,2023-01-22,19:25:23
EMT00000000000000572,SYNCID0000000063,964.77,D,2022-12-01,12:05:39
EMT00000000000000573,SYNCID0000000063,2707.28,C,2022-12-11,13:12:51
EMT00000000000000574,SYNCID0000000063,216.57,D,2023-01-23,18:11:21
EMT00000000000000575,SYNCID0000000063,940.58,D,2022-12-23,11:39:42
EMT00000000000000576,SYNCID0000000063,1619.31,D,2023-01-27,09:38:24
EMT00000000000000577,SYNCID0000000063,1308.79,C,2022-11-27,21:02:14
EMT00000000000000578,SYNCID0000000063,21.56,C,2022-11-18,02:05:56
EMT00000000000000579,SYNCID0000000063,105.21,D,2023-01-06,18:11:53
EMT00000000000000580,SYNCID0000000063,221.22,C,2022-12-19,13:20:37
EMT00000000000000581,SYNCID0000000063,1815.44,C,2022-11-01,11:02:49
EMT00000000000000582,SYNCID0000000063,229.8,D,2022-12-28,18:06:44
EMT00000000000000583,SYNCID0000000063,316.83,D,2023-01-24,20:38:20
EMT00000000000000584,SYNCID0000000063,163.18,D,2022-12-29,10:50:40
EMT00000000000000585,SYNCID0000000063,3229.59,D,2022-11-08,22:36:12
EMT00000000000000586,SYNCID0000000063,1042.42,D,2022-12-09,01:10:17
EMT00000000000000587,SYNCID0000000063,3245.29,D,2022-11-29,20:52:27
EMT00000000000000588,SYNCID0000000063,3203.67,D,2022-12-18,10:01:09
EMT00000000000000589,SYNCID0000000063,68.83,C,2022-11-28,18:33:28
EMT00000000000000590,SYNCID0000000063,420.72,D,2022-12-19,16:20:25
EMT00000000000000591,SYNCID0000000063,1275.16,C,2022-12-31,21:27:20
EMT00000000000000592,SYNCID0000000063,192.12,C,2022-12-02,15:11:12
EMT00000000000000593,SYNCID0000000063,215.41,D,2022-12-29,05:22:54
EMT00000000000000594,SYNCID0000000063,53.54,D,2022-11-30,20:42:24
EMT00000000000000595,SYNCID0000000063,460.1,D,2022-11-02,16:58:56
EMT00000000000000596,SYNCID0000000063,184.83,D,2022-11-12,17:03:07
EMT00000000000000597,SYNCID0000000063,1077.59,D,2022-11-30,19:34:50
EMT00000000000000598,SYNCID0000000063,526.65,D,2022-11-21,16:58:12
EMT00000000000000599,SYNCID0000000063,1164.91,D,2023-01-30,14:41:53
EMT00000000000000600,SYNCID0000000063,568.33,D,2022-12-06,20:10:41
EMT00000000000000601,SYNCID0000000063,1611.79,D,2023-01-18,23:10:18
EMT00000000000000602,SYNCID0000000063,312.4,D,2022-12-16,13:45:50
EMT00000000000000603,SYNCID0000000063,129.7,C,2022-11-08,04:26:53
EMT00000000000000604,SYNCID0000000063,1108.02,D,2022-12-19,10:29:00
EMT00000000000000605,SYNCID0000000063,639.48,C,2022-11-02,00:39:49
EMT00000000000000606,SYNCID0000000063,143.37,C,2022-11-14,15:25:20
EMT00000000000000607,SYNCID0000000063,271.01,C,2022-12-28,17:23:56
EMT00000000000000608,SYNCID0000000063,1745.59,C,2022-11-25,23:18:56
EMT00000000000000609,SYNCID0000000063,32.36,C,2022-12-08,18:26:50
EMT00000000000000610,SYNCID0000000063,471.68,D,2022-11-16,14:50:12
EMT00000000000000611,SYNCID0000000063,1256.29,D,2022-11-04,11:01:48
EMT00000000000000612,SYNCID0000000063,31.72,C,2022-11-07,16:24:48
EMT00000000000000613,SYNCID0000000063,1808.95,D,2023-01-29,21:37:36
EMT00000000000000614,SYNCID0000000063,103.1,C,2022-12-30,20:30:58
EMT00000000000000615,SYNCID0000000063,395.64,D,2022-11-29,21:48:39
EMT00000000000000616,SYNCID0000000063,2012.06,D,2022-12-24,17:29:13
EMT00000000000000617,SYNCID0000000063,64.88,C,2022-11-02,13:36:03
EMT00000000000000618,SYNCID0000000063,2091.87,D,2022-12-30,12:12:25
EMT00000000000000619,SYNCID0000000063,153.73,C,2022-12-01,15:01:21
EMT00000000000000620,SYNCID0000000063,844.16,D,2022-12-27,16:55:15
EMT00000000000000621,SYNCID0000000063,82.66,D,2022-11-01,17:33:35
EMT00000000000000622,SYNCID0000000063,1452.2,D,2022-12-23,12:38:48
EMT00000000000000623,SYNCID0000000063,108.39,D,2022-12-02,14:36:32
EMT00000000000000624,SYNCID0000000063,36.25,D,2022-12-08,13:19:14
EMT00000000000000625,SYNCID0000000063,306.08,D,2023-01-22,21:36:18
EMT00000000000000626,SYNCID0000000063,65.91,D,2022-11-21,17:21:43
EMT00000000000000627,SYNCID0000000063,531.93,D,2022-12-13,23:35:03
EMT00000000000000628,SYNCID0000000063,1243.71,C,2022-11-18,16:36:08
EMT00000000000000629,SYNCID0000000064,32.22,D,2022-12-07,14:03:26
EMT00000000000000630,SYNCID0000000064,958.5,D,2022-12-20,19:09:05
EMT00000000000000631,SYNCID0000000064,89.19,C,2022-12-28,12:32:31
EMT00000000000000632,SYNCID0000000067,77.07,C,2022-11-05,21:18:27
EMT00000000000000633,SYNCID0000000067,3169.27,D,2022-11-30,05:46:47
EMT00000000000000634,SYNCID0000000067,114.71,D,2022-12-15,17:24:05
EMT00000000000000635,SYNCID0000000067,334.28,D,2022-12-18,19:19:30
EMT00000000000000636,SYNCID0000000067,7502.43,D,2022-11-02,14:49:36
EMT00000000000000637,SYNCID0000000067,103.66,C,2022-11-10,04:01:20
EMT00000000000000638,SYNCID0000000067,84.5,C,2022-12-15,12:01:00
EMT00000000000000639,SYNCID0000000067,671.97,C,2022-12-19,00:19:40
EMT00000000000000640,SYNCID0000000067,506.98,D,2022-12-01,03:04:48
EMT00000000000000641,SYNCID0000000067,737.32,D,2022-12-08,20:45:41
EMT00000000000000642,SYNCID0000000067,2818.45,C,2022-11-01,23:15:34
EMT00000000000000643,SYNCID0000000067,420.49,C,2022-12-21,22:26:53
EMT00000000000000644,SYNCID0000000067,3718.13,D,2023-01-24,17:26:17
EMT00000000000000645,SYNCID0000000067,309.52,C,2022-12-04,14:14:51
EMT00000000000000646,SYNCID0000000067,204.3,D,2022-11-04,03:19:32
EMT00000000000000647,SYNCID0000000067,681.41,D,2022-12-22,14:19:41
EMT00000000000000648,SYNCID0000000067,2041.68,D,2022-12-04,14:05:58
EMT00000000000000649,SYNCID0000000067,8634.6,D,2023-01-20,14:03:08
EMT00000000000000650,SYNCID0000000067,1063.27,D,2022-11-15,23:56:08
EMT00000000000000651,SYNCID0000000067,2049.18,D,2022-12-27,16:56:13
EMT00000000000000652,SYNCID0000000067,1659.5,D,2022-12-21,14:55:35
EMT00000000000000653,SYNCID0000000067,171.5,D,2022-11-01,20:19:21
EMT00000000000000654,SYNCID0000000067,3191.98,C,2022-12-19,16:21:43
EMT00000000000000655,SYNCID0000000067,1679.85,D,2022-12-09,21:07:02
EMT00000000000000656,SYNCID0000000067,229.74,C,2022-12-05,20:56:27
EMT00000000000000657,SYNCID0000000067,9934.72,D,2023-01-20,16:01:27
EMT00000000000000658,SYNCID0000000067,186.2,C,2022-12-01,19:44:37
EMT00000000000000659,SYNCID0000000067,310.23,D,2022-11-03,23:26:11
EMT00000000000000660,SYNCID0000000067,133.56,D,2022-11-28,15:59:19
EMT00000000000000661,SYNCID0000000067,64.11,D,2022-11-17,15:51:08
EMT00000000000000662,SYNCID0000000067,350.28,C,2022-11-29,16:59:18
EMT00000000000000663,SYNCID0000000067,18883.42,D,2022-12-23,17:18:55
EMT00000000000000664,SYNCID0000000067,2101.02,D,2023-01-12,18:52:55
EMT00000000000000665,SYNCID0000000067,501.22,D,2022-11-02,18:12:28
EMT00000000000000666,SYNCID0000000067,1564.7,C,2022-11-17,20:56:03
EMT00000000000000667,SYNCID0000000067,5295.49,D,2022-12-23,12:38:50
EMT00000000000000668,SYNCID0000000067,3084.79,D,2022-12-04,19:24:07
EMT00000000000000669,SYNCID0000000068,851.24,D,2022-11-14,19:03:54
EMT00000000000000670,SYNCID0000000068,2007.31,D,2022-11-16,08:22:53
EMT00000000000000671,SYNCID0000000068,502.03,D,2022-12-14,17:03:34
EMT00000000000000672,SYNCID0000000068,2078.01,D,2023-01-05,09:19:10
EMT00000000000000673,SYNCID0000000068,163.84,D,2023-01-11,11:24:16
EMT00000000000000674,SYNCID0000000068,413.3,D,2022-11-16,10:17:17
EMT00000000000000675,SYNCID0000000068,180.16,D,2023-01-26,09:56:45
EMT00000000000000676,SYNCID0000000068,1051.39,D,2022-11-12,20:34:14
EMT00000000000000677,SYNCID0000000068,674.75,D,2022-12-02,00:51:35
EMT00000000000000678,SYNCID0000000068,3085.62,C,2022-12-02,01:28:09
EMT00000000000000679,SYNCID0000000068,1238.72,D,2022-11-25,14:45:07
EMT00000000000000680,SYNCID0000000068,647.79,D,2022-12-06,12:01:27
EMT00000000000000681,SYNCID0000000068,779.34,D,2022-12-22,14:55:26
EMT00000000000000682,SYNCID0000000068,1230.94,D,2022-12-07,18:13:39
EMT00000000000000683,SYNCID0000000068,207.68,D,2023-01-27,14:43:35
EMT00000000000000684,SYNCID0000000069,78.66,C,2022-12-16,13:32:09
EMT00000000000000685,SYNCID0000000069,284.74,C,2022-12-31,15:08:22
EMT00000000000000686,SYNCID0000000069,104.32,C,2022-12-06,04:02:07
EMT00000000000000687,SYNCID0000000069,16.59,C,2022-12-03,15:36:33
EMT00000000000000688,SYNCID0000000069,1661.59,C,2022-11-02,21:38:14
EMT00000000000000689,SYNCID0000000069,129.13,D,2022-12-13,06:48:41
EMT00000000000000690,SYNCID0000000069,1053.44,C,2022-11-19,16:10:50
EMT00000000000000691,SYNCID0000000069,1729.98,C,2022-12-04,03:25:48
EMT00000000000000692,SYNCID0000000070,62.48,C,2022-12-16,14:54:53
EMT00000000000000693,SYNCID0000000070,517.86,D,2022-12-12,17:05:54
EMT00000000000000694,SYNCID0000000070,127.98,C,2022-12-19,23:20:30
EMT00000000000000695,SYNCID0000000070,178.22,C,2022-11-17,15:42:37
EMT00000000000000696,SYNCID0000000070,34.1,C,2022-12-19,23:08:14
EMT00000000000000697,SYNCID0000000070,1062.08,D,2023-01-11,11:31:05
EMT00000000000000698,SYNCID0000000070,105.74,C,2022-12-06,03:41:05
EMT00000000000000699,SYNCID0000000070,597.69,C,2022-12-08,01:40:53
EMT00000000000000700,SYNCID0000000070,580.84,C,2022-12-15,16:48:18
EMT00000000000000701,SYNCID0000000071,429.27,C,2022-11-01,22:01:54
EMT00000000000000702,SYNCID0000000071,90.75,C,2022-12-06,14:44:49
EMT00000000000000703,SYNCID0000000071,1643.73,D,2022-12-30,12:42:07
EMT00000000000000704,SYNCID0000000071,2112.15,D,2022-12-30,18:57:35
EMT00000000000000705,SYNCID0000000071,1814.35,D,2022-11-01,14:47:36
EMT00000000000000706,SYNCID0000000071,1996.57,C,2022-12-30,02:00:51
EMT00000000000000707,SYNCID0000000071,142.86,C,2022-12-06,15:13:47
EMT00000000000000708,SYNCID0000000071,855.89,C,2022-12-02,00:37:00
EMT00000000000000709,SYNCID0000000071,176.03,C,2022-11-01,03:37:47
EMT00000000000000710,SYNCID0000000071,103.08,C,2022-11-07,19:18:01
EMT00000000000000711,SYNCID0000000071,113.37,D,2022-12-15,09:14:45
EMT00000000000000712,SYNCID0000000071,10.61,C,2022-11-09,16:14:35
EMT00000000000000713,SYNCID0000000072,1666.92,C,2022-12-22,16:17:18
EMT00000000000000714,SYNCID0000000075,21.47,C,2022-11-03,22:54:20
EMT00000000000000715,SYNCID0000000075,41.05,C,2022-11-17,02:02:59
EMT00000000000000716,SYNCID0000000075,230.37,C,2022-11-30,00:28:15
EMT00000000000000717,SYNCID0000000075,1096.25,D,2022-11-22,17:05:25
EMT00000000000000718,SYNCID0000000075,1398.77,D,2023-01-04,08:50:58
EMT00000000000000719,SYNCID0000000075,149.89,C,2022-11-02,18:05:32
EMT00000000000000720,SYNCID0000000075,45.39,C,2022-11-07,16:48:00
EMT00000000000000721,SYNCID0000000075,1344.32,C,2022-12-29,15:09:09
EMT00000000000000722,SYNCID0000000075,114.91,D,2022-12-18,23:31:52
EMT00000000000000723,SYNCID0000000075,358.58,D,2023-01-14,10:47:10
EMT00000000000000724,SYNCID0000000075,1573.52,C,2022-12-02,00:00:18
EMT00000000000000725,SYNCID0000000075,71.02,C,2022-12-08,13:08:21
EMT00000000000000726,SYNCID0000000075,2728.04,C,2022-12-13,09:07:42
EMT00000000000000727,SYNCID0000000075,344.52,C,2022-11-18,01:48:52
EMT00000000000000728,SYNCID0000000075,3080.77,D,2022-11-28,23:29:57
EMT00000000000000729,SYNCID0000000075,318.21,D,2023-01-13,14:19:23
EMT00000000000000730,SYNCID0000000075,73.56,C,2022-11-07,23:29:58
EMT00000000000000731,SYNCID0000000075,432.67,C,2022-11-16,23:27:41
EMT00000000000000732,SYNCID0000000075,115.83,C,2022-11-23,17:21:09
EMT00000000000000733,SYNCID0000000075,1081.19,C,2022-11-17,17:13:48
EMT00000000000000734,SYNCID0000000075,1815.54,D,2022-11-02,14:35:32
EMT00000000000000735,SYNCID0000000075,1836.74,C,2022-11-08,02:39:58
EMT00000000000000736,SYNCID0000000075,2162.63,C,2022-11-17,12:35:07
EMT00000000000000737,SYNCID0000000075,520.93,C,2022-11-07,18:15:39
EMT00000000000000738,SYNCID0000000075,539.63,D,2022-11-16,11:32:39
EMT00000000000000739,SYNCID0000000075,526.33,D,2022-12-05,16:52:46
EMT00000000000000740,SYNCID0000000075,3896.08,D,2022-11-01,22:01:22
EMT00000000000000741,SYNCID0000000075,102.86,C,2022-11-04,16:05:46
EMT00000000000000742,SYNCID0000000075,1075.74,D,2022-12-06,22:12:12
EMT00000000000000743,SYNCID0000000075,242.62,C,2022-12-08,22:43:57
EMT00000000000000744,SYNCID0000000075,247.12,D,2022-11-07,12:31:58
EMT00000000000000745,SYNCID0000000075,25.57,C,2022-12-05,06:39:59
EMT00000000000000746,SYNCID0000000075,4837.03,D,2023-01-11,16:34:05
EMT00000000000000747,SYNCID0000000075,105.74,C,2022-12-16,14:01:59
EMT00000000000000748,SYNCID0000000075,205.91,C,2022-11-28,20:38:20
EMT00000000000000749,SYNCID0000000075,12.34,C,2022-12-06,20:34:17
EMT00000000000000750,SYNCID0000000075,159.08,C,2022-11-02,01:20:44
EMT00000000000000751,SYNCID0000000075,234.64,D,2022-12-19,10:59:59
EMT00000000000000752,SYNCID0000000077,1699.56,D,2023-01-05,16:52:33
EMT00000000000000753,SYNCID0000000077,3204.92,D,2022-11-05,02:30:55
EMT00000000000000754,SYNCID0000000077,884.37,C,2022-12-19,18:41:13
EMT00000000000000755,SYNCID0000000077,1077.63,D,2022-12-18,11:04:30
EMT00000000000000756,SYNCID0000000077,2608.75,D,2022-11-20,18:10:52
EMT00000000000000757,SYNCID0000000077,4637.98,D,2022-12-23,15:44:21
EMT00000000000000758,SYNCID0000000077,1103.79,D,2022-12-13,08:37:48
EMT00000000000000759,SYNCID0000000077,1419.97,D,2023-01-24,21:56:20
EMT00000000000000760,SYNCID0000000077,1042.29,D,2022-12-30,03:42:01
EMT00000000000000761,SYNCID0000000077,671.79,D,2022-12-06,10:15:22
EMT00000000000000762,SYNCID0000000077,173.14,C,2022-12-15,08:21:33
EMT00000000000000763,SYNCID0000000077,951.21,D,2022-11-22,01:25:02
EMT00000000000000764,SYNCID0000000077,130.05,C,2022-11-01,21:48:40
EMT00000000000000765,SYNCID0000000077,108.31,C,2022-12-13,18:01:56
EMT00000000000000766,SYNCID0000000077,1063.54,D,2022-12-29,11:04:26
EMT00000000000000767,SYNCID0000000077,81.13,C,2022-11-07,23:28:56
EMT00000000000000768,SYNCID0000000077,1579.97,C,2022-12-22,01:01:08
EMT00000000000000769,SYNCID0000000077,524.74,D,2023-01-25,17:05:55
EMT00000000000000770,SYNCID0000000077,129.46,D,2023-01-08,17:26:52
EMT00000000000000771,SYNCID0000000077,2017.4,C,2022-12-17,18:03:44
EMT00000000000000772,SYNCID0000000083,153.54,C,2022-12-04,16:43:09
EMT00000000000000773,SYNCID0000000084,1959.56,D,2023-01-25,18:17:57
EMT00000000000000774,SYNCID0000000086,86.47,C,2022-11-18,01:33:15
EMT00000000000000775,SYNCID0000000086,621.16,C,2022-12-02,18:32:03
EMT00000000000000776,SYNCID0000000086,1064.22,D,2022-12-17,18:20:37
EMT00000000000000777,SYNCID0000000086,80.99,C,2022-11-29,15:41:19
EMT00000000000000778,SYNCID0000000086,221.57,C,2022-11-17,12:37:54
EMT00000000000000779,SYNCID0000000086,1630.52,C,2022-11-07,18:34:27
EMT00000000000000780,SYNCID0000000086,30.78,D,2023-01-07,21:56:26
EMT00000000000000781,SYNCID0000000086,157.03,C,2022-11-07,17:38:58
EMT00000000000000782,SYNCID0000000086,64.8,C,2022-11-05,19:01:32
EMT00000000000000783,SYNCID0000000086,207.31,C,2022-12-25,03:55:54
EMT00000000000000784,SYNCID0000000086,7.38,C,2022-11-25,22:40:36
EMT00000000000000785,SYNCID0000000087,21.39,C,2022-12-15,23:40:51
EMT00000000000000786,SYNCID0000000089,206.3,C,2022-11-27,21:28:46
EMT00000000000000787,SYNCID0000000089,2012.22,D,2022-11-15,10:06:31
EMT00000000000000788,SYNCID0000000089,2155.11,D,2022-12-29,08:20:43
EMT00000000000000789,SYNCID0000000089,12.61,C,2022-12-06,15:46:53
EMT00000000000000790,SYNCID0000000089,82.26,D,2022-12-12,11:23:52
EMT00000000000000791,SYNCID0000000089,91.43,C,2022-12-03,15:46:35
EMT00000000000000792,SYNCID0000000089,4850.59,D,2022-12-16,11:32:46
EMT00000000000000793,SYNCID0000000089,223.16,C,2022-11-28,13:35:23
EMT00000000000000794,SYNCID0000000089,2372.96,C,2022-12-12,00:00:43
EMT00000000000000795,SYNCID0000000089,2302.08,C,2022-12-05,01:54:28
EMT00000000000000796,SYNCID0000000089,466.59,C,2022-12-24,20:24:33
EMT00000000000000797,SYNCID0000000089,525.59,D,2022-11-25,17:33:23
EMT00000000000000798,SYNCID0000000089,85.83,C,2022-12-01,20:30:10
EMT00000000000000799,SYNCID0000000089,171.85,C,2022-12-01,21:07:19
EMT00000000000000800,SYNCID0000000089,824.86,C,2022-11-04,03:01:58
EMT00000000000000801,SYNCID0000000089,214.85,D,2022-11-15,06:07:02
EMT00000000000000802,SYNCID0000000089,87.97,C,2022-12-06,16:10:46
EMT00000000000000803,SYNCID0000000089,2591.87,C,2022-11-02,19:16:14
EMT00000000000000804,SYNCID0000000089,1096.89,C,2022-11-22,20:29:39
EMT00000000000000805,SYNCID0000000089,530.38,D,2022-11-08,19:01:14
EMT00000000000000806,SYNCID0000000089,161.17,D,2023-01-29,18:16:25
EMT00000000000000807,SYNCID0000000089,185.08,C,2022-11-10,15:56:28
EMT00000000000000808,SYNCID0000000089,115.35,C,2022-11-29,23:59:46
EMT00000000000000809,SYNCID0000000089,2126.84,D,2022-11-05,14:54:20
EMT00000000000000810,SYNCID0000000089,945.87,D,2023-01-25,09:07:12
EMT00000000000000811,SYNCID0000000089,2677.72,D,2022-11-29,22:52:19
EMT00000000000000812,SYNCID0000000089,1834.59,D,2023-01-25,00:44:25
EMT00000000000000813,SYNCID0000000089,104.26,C,2022-12-23,12:31:36
EMT00000000000000814,SYNCID0000000089,1639.71,D,2023-01-15,15:29:05
EMT00000000000000815,SYNCID0000000089,121.85,D,2022-12-05,18:14:38
EMT00000000000000816,SYNCID0000000089,1333.32,C,2022-11-17,15:07:07
EMT00000000000000817,SYNCID0000000089,1910.08,D,2023-01-13,11:33:36
EMT00000000000000818,SYNCID0000000089,811.27,C,2022-12-15,20:30:02
EMT00000000000000819,SYNCID0000000089,555.22,D,2023-01-09,11:02:53
EMT00000000000000820,SYNCID0000000093,500.75,D,2022-11-17,18:13:55
EMT00000000000000821,SYNCID0000000093,2110.31,D,2023-01-05,08:25:28
EMT00000000000000822,SYNCID0000000093,1444.71,C,2022-11-10,22:50:51
EMT00000000000000823,SYNCID0000000093,406.34,D,2022-11-04,15:45:03
EMT00000000000000824,SYNCID0000000093,20.72,C,2022-12-17,18:35:16
EMT00000000000000825,SYNCID0000000093,1312.19,C,2022-12-15,13:27:04
EMT00000000000000826,SYNCID0000000093,6454.95,D,2023-01-19,16:17:17
EMT00000000000000827,SYNCID0000000093,184.88,C,2022-11-01,20:59:26
EMT00000000000000828,SYNCID0000000094,2077.26,C,2022-11-12,20:43:36
EMT00000000000000829,SYNCID0000000094,293.88,C,2022-11-03,16:13:03
EMT00000000000000830,SYNCID0000000094,62.22,C,2022-12-16,02:54:12
EMT00000000000000831,SYNCID0000000094,52.41,C,2022-12-01,14:07:51
EMT00000000000000832,SYNCID0000000094,10.82,C,2022-11-25,15:15:43
EMT00000000000000833,SYNCID0000000094,85.49,C,2022-12-13,15:10:28
EMT00000000000000834,SYNCID0000000094,515.82,D,2022-12-22,21:48:57
EMT00000000000000835,SYNCID0000000098,2616.01,D,2022-12-17,15:17:58
EMT00000000000000836,SYNCID0000000098,351.93,D,2023-01-16,23:02:40
EMT00000000000000837,SYNCID0000000098,798.58,D,2022-11-29,12:25:17
EMT00000000000000838,SYNCID0000000098,1060.62,D,2022-11-08,13:33:54
EMT00000000000000839,SYNCID0000000098,105.44,D,2022-12-14,09:57:03
EMT00000000000000840,SYNCID0000000099,106.04,D,2023-01-25,21:38:33
EMT00000000000000841,SYNCID0000000099,210.51,D,2022-11-21,05:09:15
EMT00000000000000842,SYNCID0000000099,2093.73,D,2022-12-09,20:59:58
EMT00000000000000843,SYNCID0000000099,1352.74,D,2022-12-10,11:47:40
EMT00000000000000844,SYNCID0000000099,3144.73,D,2023-01-30,10:39:23
EMT00000000000000845,SYNCID0000000099,216.53,D,2022-12-03,01:03:56
EMT00000000000000846,SYNCID0000000099,68.6,D,2022-12-02,15:45:28
EMT00000000000000847,SYNCID0000000099,372.66,D,2023-01-08,11:13:20
EMT00000000000000848,SYNCID0000000099,462.82,D,2022-11-18,19:00:16
EMT00000000000000849,SYNCID0000000099,527.47,C,2022-11-03,16:10:54
EMT00000000000000850,SYNCID0000000099,3995.59,D,2022-12-12,02:19:41
EMT00000000000000851,SYNCID0000000099,1155.81,C,2022-11-15,00:33:57
EMT00000000000000852,SYNCID0000000099,19177.51,D,2022-11-28,16:13:46
EMT00000000000000853,SYNCID0000000099,325.74,C,2022-12-22,19:18:45
EMT00000000000000854,SYNCID0000000099,509.91,D,2023-01-06,15:16:34
EMT00000000000000855,SYNCID0000000099,2113.49,D,2022-12-04,19:14:09
EMT00000000000000856,SYNCID0000000099,930.08,D,2023-01-22,19:03:04
EMT00000000000000857,SYNCID0000000100,213.11,C,2022-12-29,08:12:21
EMT00000000000000858,SYNCID0000000100,10.27,C,2022-12-01,23:44:36
EMT00000000000000859,SYNCID0000000100,420.11,D,2023-01-04,15:29:47
EMT00000000000000860,SYNCID0000000100,299.15,C,2022-12-21,13:59:42
EMT00000000000000861,SYNCID0000000100,314.39,D,2023-01-30,08:25:28
EMT00000000000000862,SYNCID0000000100,1164.66,D,2022-11-29,16:48:38
EMT00000000000000863,SYNCID0000000100,48.23,C,2022-12-07,00:35:52
EMT00000000000000864,SYNCID0000000100,76.91,C,2022-11-08,23:43:18
EMT00000000000000865,SYNCID0000000100,1267.58,C,2022-12-10,16:15:14
EMT00000000000000866,SYNCID0000000100,320.12,C,2022-11-16,04:53:54
EMT00000000000000867,SYNCID0000000100,20.65,C,2022-11-14,12:51:11
EMT00000000000000868,SYNCID0000000100,2948.84,D,2022-11-02,18:45:34
EMT00000000000000869,SYNCID0000000100,167.47,C,2022-12-12,16:24:00
EMT00000000000000870,SYNCID0000000100,1028.67,D,2022-11-24,15:22:42
EMT00000000000000871,SYNCID0000000100,1054.88,D,2022-12-23,19:47:45
EMT00000000000000872,SYNCID0000000100,183.11,C,2022-12-03,17:34:19
EMT00000000000000873,SYNCID0000000100,120.86,D,2022-12-14,18:03:57
EMT00000000000000874,SYNCID0000000100,3247.9,C,2022-12-20,18:43:56
EMT00000000000000875,SYNCID0000000100,123.24,C,2022-12-29,19:57:58
EMT00000000000000876,SYNCID0000000100,547.96,D,2023-01-16,21:58:35
EMT00000000000000877,SYNCID0000000100,161.21,C,2022-12-02,18:17:51
EMT00000000000000878,SYNCID0000000100,155.19,C,2022-11-17,02:53:30
EMT00000000000000879,SYNCID0000000100,223.23,C,2022-12-22,12:45:50
EMT00000000000000880,SYNCID0000000100,266.72,C,2022-11-24,15:10:26
EMT00000000000000881,SYNCID0000000100,126.04,D,2023-01-03,08:21:21
EMT00000000000000882,SYNCID0000000100,26.97,C,2022-12-05,14:31:20
EMT00000000000000883,SYNCID0000000100,80.2,D,2022-11-24,19:15:34
