customer_id,country,province,city,industry_code,employee_count,sales,established_date,onboard_date,industry,total_amount,avg_amount,transaction_count,unique_transaction_types,debit_count,credit_count,max_transaction,min_transaction,embedding,anomaly_score,nearest_neighbors
SYNCID0000000070,CA,ON,WHITBY,9811,0.0,0.0,2020-10-11,2020-10-16,Religious Organizations,3266.99,362.99888888888887,9.0,1.0,0.0,0.0,1062.08,34.1,"[1.4298917 3.597468  4.1131954 4.5440407 3.2800205 3.192988  0.6483308
 1.9858018 3.9362621 3.7363958 2.0519822 1.9488204 1.9096829 3.197132
 2.822601  3.2758133]",1,[   65 12277  6852  6669 10420]
SYNCID0000000071,CA,QC,MONTREAL,other,4.0,0.0,2022-02-02,0,0,108704.4,1168.8645161290322,93.0,5.0,73.0,8.0,28839.3,-38.57,"[2.6249347  4.2847915  5.7640676  5.1449833  0.05215907 6.326033
 9.147884   3.6157062  3.2964678  3.1995764  1.2350054  4.839908
 4.5068126  5.914203   2.091135   3.278594  ]",1,[   66  7597  4544  8110 12010]
SYNCID0000000072,CA,ON,KITCHENER,0211,0.0,0.0,1994-07-24,1994-08-24,0,25173.010000000002,1324.8952631578948,19.0,4.0,16.0,2.0,10829.68,9.83,"[0.        1.287713  4.5659294 2.7824106 1.5806158 4.30081   3.9848146
 2.8242624 4.735215  2.1918607 2.5905204 6.140242  2.702953  4.054675
 3.2759886 3.4976475]",1,[   67 14665  9422  9456 12517]
SYNCID0000000073,CA,AB,0,0231,0.0,0.0,1963-11-10,1998-05-13,0,263303.07,5723.979782608696,46.0,1.0,27.0,19.0,102647.5,2.1,"[5.330583   1.0526906  0.71783876 2.9368026  1.0054078  4.9906507
 4.8706555  4.464007   6.0082226  5.0041227  2.0272985  5.7105665
 0.36668545 6.937387   3.8111534  4.6582336 ]",1,[   68   150 14796  5538 10851]
SYNCID0000000074,CA,0,other,9211,2.0,72172.0,1986-03-05,0,"Restaurants, Licensed",83879.46,3646.933043478261,23.0,1.0,15.0,8.0,46324.77,19.29,"[1.0048565 7.375482  2.370525  3.3605359 7.1053343 4.7206926 3.7391815
 0.5315957 2.9643483 3.7546296 1.590378  2.923543  0.        5.1225953
 2.7966812 1.0933481]",1,[   69  3060 10792  4231  4037]
SYNCID0000000075,CA,0,other,7731,1.0,252807.0,2001-06-21,2001-08-28,Offices of Chartered and Certified Accountants,301120.7,5576.309259259259,54.0,5.0,13.0,3.0,232576.73,2.12,"[2.3757043 5.214058  2.6141148 1.532759  7.5670156 5.8769526 4.9209604
 2.950601  1.2989563 1.4988532 1.6002394 4.832222  3.0491693 2.818616
 1.8823463 1.377253 ]",1,[   70 13826  5541 11771   428]
SYNCID0000000076,CA,ON,BRAMPTON,6599,2.0,0.0,2023-09-28,0,Other Retail Stores n.e.c.,331.49,110.49666666666667,3.0,2.0,2.0,1.0,222.81,10.78,"[1.6149278  4.076543   5.64151    4.9840655  4.0278826  4.626731
 0.40844846 1.6500841  4.7347064  3.9882994  3.0099826  4.9857693
 3.169294   2.3506782  1.922338   3.6050062 ]",1,[   71 13321 13138  4565  2301]
SYNCID0000000077,CA,BC,RICHMOND,8651,1.0,0.0,0,2020-12-18,"Offices of Physicians, General Practice",78731.15,667.2131355932203,118.0,4.0,85.0,13.0,17358.89,-182.33,"[4.740616  3.0434332 0.829202  0.        1.8280964 4.7238193 2.7517524
 2.705989  2.70188   0.        5.920433  3.3256693 5.9606805 2.5617063
 6.127749  2.7467084]",1,[   72 11507  2925  9299 11743]
SYNCID0000000078,CA,AB,other,7215,1.0,0.0,0,2023-10-23,Holding Companies,78128.51,1662.3087234042553,47.0,3.0,39.0,8.0,17118.07,17.06,"[5.1462097  5.0394754  0.10147202 1.8760939  6.6927547  3.331802
 6.332562   3.4878666  5.2456207  3.8449674  2.3848307  3.4430642
 3.030064   3.50378    0.9684336  2.0483036 ]",1,[   73  3136 11631  8535  1341]
SYNCID0000000079,CA,0,other,6532,2.0,219715.0,2020-03-18,2020-06-03,"Paint, Glass and Wallpaper Stores",8899.15,8899.15,1.0,1.0,1.0,0.0,8899.15,8899.15,"[1.9645681  7.083571   0.7284561  0.9701986  6.481801   5.8124676
 1.9514406  0.98350304 2.7417612  3.6882482  1.1688781  2.6857617
 0.5578998  4.8908772  3.074037   2.4821162 ]",1,[   74  9526  6972  9996 15104]
SYNCID0000000080,CA,SK,SASKATOON,8653,0.0,0.0,2005-12-14,0,"Offices of Dentists, General Practice",6255.65,6255.65,1.0,1.0,0.0,1.0,6255.65,6255.65,"[2.5371423 1.4210535 4.945162  1.063308  3.15122   2.7784095 6.494586
 1.795247  5.847585  3.1156712 1.7642969 0.        1.6190392 4.3076663
 8.431027  3.718098 ]",1,[   75 10536  4742 12028  7100]
SYNCID0000000081,CA,QC,MONTREAL,9639,1.0,13684.0,0,2011-05-08,Other Theatrical and Staged Entertainment Services,19942.34,949.6352380952382,21.0,1.0,19.0,2.0,3982.33,29.85,"[3.9774585  5.5828342  4.276782   5.0481567  0.58835655 4.788151
 5.600416   1.842814   4.913644   5.0817356  2.1287467  1.0481825
 3.6397345  6.9804745  1.7274014  2.4558616 ]",1,[  76 4594 6789 2881 4760]
SYNCID0000000082,CA,ON,POWASSAN,4226,0.0,0.0,1981-08-06,0,Rough and Framing Carpentry,504375.8,31523.4875,16.0,2.0,9.0,7.0,391903.04,45.5,"[2.706491   2.359349   4.483077   2.285282   3.5112467  5.03068
 1.8913534  2.8167653  5.458854   3.9382424  0.99896884 3.2991118
 2.689371   3.190538   2.6598969  3.4009886 ]",1,[   77  7136  7264 14906 13914]
SYNCID0000000083,CA,AB,EDMONTON,7215,1.0,36025.0,2018-12-12,2018-12-21,Holding Companies,2304.45,384.075,6.0,3.0,2.0,3.0,770.79,153.54,"[5.647874   2.8852105  0.21758163 0.79926795 7.1925936  2.3379338
 7.6215005  3.505235   7.3978705  3.6114755  2.6653662  2.7369955
 2.4622335  2.320251   2.0785856  2.4680786 ]",1,[   78  3321  2402 10231  1424]
SYNCID0000000084,CA,BC,RICHMOND,4013,2.0,135506.0,2020-10-14,2022-04-25,Residential Renovation,212635.33000000002,1968.8456481481483,108.0,4.0,70.0,37.0,24203.86,4.08,"[7.9861817  2.9172533  0.74826574 1.2983165  3.443312   3.0926971
 2.3313947  1.4436754  2.9985385  0.         4.234554   3.3238242
 7.1366205  2.307931   4.2532735  1.1387134 ]",1,[   79 11003  3567 11475   970]
SYNCID0000000085,CA,0,other,6412,0.0,77720.0,2016-02-20,2016-06-02,General Stores,21721.21,804.4892592592593,27.0,3.0,24.0,3.0,5386.36,11.87,"[2.356123  6.112524  1.6618284 1.9085007 6.922683  5.6962256 3.7840352
 2.3978305 1.7030963 2.4649215 2.3496432 3.9351943 2.3784263 4.009787
 2.230915  2.3270557]",1,[   80  2142 10447 13163 10347]
SYNCID0000000086,CA,ON,WATERLOO,other,0.0,0.0,1995-09-10,1995-11-02,0,718716.0,2053.4742857142855,350.0,4.0,217.0,122.0,179243.27,0.0,"[2.6373525 3.926512  5.4036827 2.9284184 1.223912  2.594706  4.430255
 5.2747555 3.783976  0.879248  2.8177564 7.6692486 2.5458345 3.88935
 3.8020134 5.0910025]",1,[   81 12930  5934  6317 14358]
SYNCID0000000087,CA,0,other,4499,2.0,0.0,2023-12-20,2024-01-01,Other Services Incidental to Construction n.e.c.,1264430.78,3654.424219653179,346.0,3.0,143.0,202.0,407847.32,0.0,"[5.146722  9.193818  3.031987  3.2364423 6.5506086 3.2922463 4.228557
 4.849274  2.3335736 0.        1.5562179 5.8169484 1.8432173 4.028118
 3.516316  2.7704315]",1,[   82    43  3426  6370 15021]
SYNCID0000000088,CA,0,other,7771,0.0,0.0,2015-07-07,2016-02-07,Management Consulting Services,109870.64,10987.064,10.0,2.0,5.0,5.0,89116.49,5.02,"[3.4320033  7.589033   4.0779386  2.5821679  7.730465   6.0747433
 3.5510535  2.43542    3.145462   2.9845536  3.6035752  0.66866004
 1.4691355  2.2158623  2.7130194  0.9092622 ]",1,[   83 15879  8478  4172   876]
SYNCID0000000089,CA,ON,ALLISTON,9712,3.0,125506.0,2006-04-24,2006-12-05,Beauty Shops,52266.909999999996,661.6064556962025,79.0,5.0,38.0,7.0,4850.59,0.0,"[0.        3.8624861 4.486944  3.4298153 4.3481283 2.5474777 6.409521
 2.4103403 5.2251034 1.351159  2.4358916 4.112972  5.880421  1.713014
 3.287057  3.1842816]",1,[   84 13103    26  5082 13955]
SYNCID0000000090,CA,PE,STRATFORD,7771,1.0,230171.0,2009-03-15,2009-11-27,Management Consulting Services,59573.21,277.0846976744186,215.0,1.0,213.0,2.0,14569.84,0.0,"[6.569549  3.6169786 4.4464183 3.5031323 2.5890093 1.145028  3.204915
 2.8870018 3.2503948 4.484808  6.3375874 0.        1.9589865 1.5167688
 2.2996016 2.0560174]",1,[   85  7846 14620 15093 10239]
SYNCID0000000091,CA,0,other,4299,1.0,120718.0,0,0,Other Trade Work n.e.c.,30182.76,2743.8872727272724,11.0,2.0,7.0,4.0,22264.22,0.0,"[2.284228   6.4346375  1.211571   1.5472732  7.596299   4.4120555
 3.5553422  1.5540694  0.71069974 3.7104344  0.7535249  2.6759772
 1.7633984  4.6303186  3.653689   1.6646023 ]",1,[   86  5079 13842  7000  3612]
SYNCID0000000092,CA,BC,NORTH VANCOUVER,7611,50.0,0.0,1991-09-08,1991-07-26,Insurance and Real Estate Agencies,109701.52,7313.434666666667,15.0,1.0,11.0,4.0,64817.75,69.36,"[10.699955    4.7517824   0.29220057  7.710542    1.0883524   9.880842
  0.999494    0.          4.6194224   4.6509104   0.          9.75215
  4.3528657   0.          7.968518    6.5295734 ]",-1,[   87  5124  3512 15512 14142]
SYNCID0000000093,CA,0,other,7759,1.0,247492.0,2021-04-14,2021-05-31,Other Scientific and Technical Services,93935.1,2471.976315789474,38.0,4.0,18.0,12.0,51169.76,2.08,"[3.455191   4.9773364  2.582211   4.162957   8.545422   5.161681
 4.448437   1.5275724  1.078648   4.0358973  1.3840475  6.3927827
 1.8739177  4.292362   0.49205625 1.4624135 ]",1,[   88  4198 11266  6625   332]
SYNCID0000000094,CA,SK,SASKATOON,7752,2.0,0.0,2014-07-29,2018-08-13,Offices of Engineers,2639294.51,34276.552077922075,77.0,5.0,55.0,15.0,2076367.63,-183.02,"[4.881107   0.         8.430631   4.2523694  4.9710054  4.9381275
 7.2462807  2.9689667  3.8962789  1.130123   0.07897878 2.4472065
 1.8022761  1.0594932  5.1812997  4.067093  ]",1,[   89  8064 12334  2769 15719]
SYNCID0000000095,CA,ON,RICHMOND,7511,0.0,0.0,2011-09-11,2011-11-10,Operators of Residential Buildings and Dwellings,34025.17,1546.5986363636364,22.0,3.0,13.0,9.0,14039.42,17.14,"[3.0797849 4.374119  3.5085955 0.        3.5997512 2.8367653 1.0332398
 4.578461  4.4622374 2.7089405 3.5454438 1.5021719 5.103246  5.205823
 1.4703974 0.6717428]",1,[   90 15461  8507 15464 10215]
SYNCID0000000096,CA,ON,MISSISSAUGA,other,4.0,767846.0,1999-03-03,1999-12-30,0,538855.05,5231.602427184466,103.0,2.0,74.0,29.0,102737.98,0.59,"[1.9326863 2.2864466 5.6236963 2.0419667 0.9011091 3.505929  2.2057834
 3.856028  5.9191446 5.534781  2.309956  7.0098257 1.4455878 2.9614186
 5.8791146 4.2730484]",1,[  91 2851 9826 1527 7357]
SYNCID0000000097,CA,ON,TORONTO,7759,2.0,0.0,2018-07-27,2019-09-03,Other Scientific and Technical Services,35921.19,2763.1684615384615,13.0,3.0,10.0,3.0,11249.32,26.26,"[2.662963  3.140346  6.716649  4.7047687 3.0821137 3.7238622 2.277903
 2.08143   6.1931796 6.4873056 1.3560271 6.7243857 4.003358  4.043508
 0.        2.6203132]",1,[   92  6726  1205 10881 16250]
SYNCID0000000098,CA,0,other,5999,40.0,0.0,0,2013-10-22,"Other Products n.e.c., Wholesale",578521.96,9974.516551724137,58.0,3.0,27.0,26.0,211779.71,3.09,"[ 5.5397496  10.2698      0.88754916  4.8454747   3.5187993   9.30328
  5.446032    0.          3.5532374   3.9171972   0.          7.156154
  3.8141482   0.          3.8955622   3.4319215 ]",1,[   93 11233 15888  1437  4818]
SYNCID0000000099,CA,ON,ACTON,0112,2.0,683362.0,1996-12-10,1996-12-19,0,38956.31,1693.752608695652,23.0,5.0,6.0,0.0,19177.51,62.37,"[0.6217222 1.6000019 4.895675  1.7107611 2.762741  5.6717105 4.567622
 3.603827  3.629476  2.9788265 1.7080436 7.273306  3.0256116 3.6024752
 3.585235  2.982789 ]",1,[   94  4855 10276 10235  8634]
SYNCID0000000100,CA,0,other,8651,0.0,0.0,2006-05-27,2006-07-07,"Offices of Physicians, General Practice",158803.05,763.4762019230768,208.0,5.0,34.0,9.0,28139.59,3.06,"[0.9217514 6.6113844 2.0324597 0.9761632 6.202297  5.5768003 5.051943
 2.90782   1.2773898 0.        5.113273  5.7897377 4.0835323 3.8269596
 3.3633857 1.4899107]",1,[   95 15693 13382  3044  3872]
SYNCID0000000101,CA,BC,VANCOUVER,8641,10.0,500421.0,2021-02-16,2021-07-27,Child Day-Care and Nursery School Services,820240.87,5987.159635036496,137.0,2.0,90.0,47.0,138914.44,2.16,"[8.936789  3.4240096 3.1012003 3.012797  0.7823262 6.206203  1.4458946
 3.1578887 1.8870449 2.9197235 2.193771  3.0622232 5.0256763 0.7080398
 7.410751  3.7359102]",1,[  96 2934  733 5146 4320]
SYNCID0000000102,CA,ON,BRAMPTON,6031,0.0,106274.0,2020-11-18,2017-04-30,Pharmacies,13649.58,1949.94,7.0,1.0,3.0,4.0,10932.75,10.59,"[2.3222594 4.898188  5.47278   6.2996154 3.345565  4.865307  0.
 2.3547463 4.8727226 5.7907176 5.774665  5.413752  0.8139778 2.5742722
 1.4045035 1.3056107]",1,[   97  6384  8840 13675  3153]
SYNCID0000000103,CA,BC,other,7292,0.0,0.0,2019-12-05,2020-01-01,"Estate, Trust and Agency Funds",61754.27,1143.5975925925925,54.0,1.0,39.0,15.0,20235.17,17.91,"[4.6271486 2.834692  1.0897884 2.4903443 6.175956  3.84277   1.2363404
 3.8018847 1.7984484 1.7675003 4.622014  1.9745755 3.3199992 6.253745
 4.5862246 4.1796837]",1,[   98 11595  6411 12789  7400]
SYNCID0000000104,CA,ON,ORILLIA,4821,1.0,0.0,2022-05-24,2022-09-16,Telecommunication Carriers Industry,1039.67,259.9175,4.0,1.0,2.0,2.0,596.58,25.27,"[1.8152633 3.2157347 3.1942966 2.8164148 3.0648756 3.7381473 1.6768572
 2.099771  5.8857284 4.5750012 2.4314892 3.2455423 2.885097  4.0094852
 3.6930757 2.8401318]",1,[   99  9724  4487 11790 11535]
SYNCID0000000105,CA,ON,AURORA,8651,1.0,0.0,2020-01-06,2021-11-27,"Offices of Physicians, General Practice",67657.98,1127.633,60.0,3.0,13.0,45.0,10508.26,10.71,"[0.5647731 3.8502872 3.111155  1.121146  2.1084392 3.4830513 2.3281975
 3.0774968 5.3939114 1.2954237 4.554585  5.1981716 3.7245777 3.6601944
 4.5712357 1.6250865]",1,[  100 16165 10824 11716  2970]
SYNCID0000000106,CA,SK,SASKATOON,4589,1.0,0.0,2023-10-19,2023-11-18,Other Transportation Industries n.e.c.,255966.05,3506.3842465753423,73.0,4.0,19.0,36.0,82094.59,21.41,"[3.5453923 0.        5.5176764 4.4535465 3.7168589 2.6128328 6.501326
 2.4790998 4.113071  1.2605926 3.5133069 2.6267648 2.0569842 1.9683988
 6.7010407 1.7677293]",1,[  101 12279   659  1704   782]
SYNCID0000000107,CA,AB,CAMROSE,6031,0.0,98313.0,2012-05-19,2012-09-22,Pharmacies,7503150.68,13817.957053406997,543.0,5.0,123.0,418.0,4228795.39,0.0,"[12.014067    7.0924125   8.516493    6.080263    4.811075    3.8408866
  5.9521685  12.492179    6.8962255   0.          0.90106726  8.557787
  0.          2.91179     0.7263715   1.634839  ]",1,[  102  3161  2201 13244 11290]
SYNCID0000000108,CA,BC,LANGLEY,nan,0.0,0.0,2020-09-12,0,0,251775.16,3496.8772222222224,72.0,3.0,43.0,27.0,79192.37,48.37,"[4.295776   0.37755996 0.7010252  0.8653134  3.1631107  6.224381
 2.7863941  4.39954    1.0914533  3.2906957  1.9745824  6.016563
 2.3259451  4.20482    6.4498076  6.0825796 ]",1,[  103 10815  8682 13854  1227]
SYNCID0000000109,CA,ON,TORONTO,0219,1.0,212089.0,2020-02-21,2020-10-18,0,42298.05,4229.805,10.0,1.0,7.0,3.0,14147.01,54.5,"[0.59181154 4.2749033  6.191923   2.2814262  0.4421878  5.6352305
 1.9378575  3.1114483  6.8391166  4.99844    1.7140634  5.4335575
 2.6148148  5.802857   3.2925105  4.903331  ]",1,[  104  9135 13723  2513 14089]
SYNCID0000000110,CA,ON,OTTAWA,8599,1.0,267345.0,2006-02-27,2006-03-14,Other Educational Services,245057.5,2248.233944954128,109.0,4.0,80.0,27.0,29182.12,0.0,"[2.1757283 3.0750256 6.4514837 1.6058683 5.2888384 2.535531  2.6540055
 2.661924  3.3721485 2.1799097 1.8089663 4.8025723 4.641328  1.4165974
 5.2874603 3.4305208]",1,[  105  8488  4251    52 13593]
SYNCID0000000111,CA,ON,TRENTON,other,4.0,0.0,0,0,0,91484.73,2690.7273529411764,34.0,3.0,22.0,6.0,13423.09,2.13,"[0.92726374 2.8526826  4.044546   2.6787887  1.9713771  5.339992
 3.6191869  3.0194216  4.5946164  3.3124995  1.3469805  6.1213136
 2.428855   3.7412677  3.9962735  4.1952085 ]",1,[  106 15614  7969 15936 15282]
SYNCID0000000112,CA,ON,BRAMPTON,4581,0.0,0.0,2022-09-17,2022-11-12,Taxicab Industry,28731.2,3591.4,8.0,1.0,4.0,4.0,18837.27,4.15,"[1.4289387 4.419918  5.5438023 4.1433215 4.2820973 4.340201  0.
 1.7577024 5.023305  4.382071  3.253937  4.290494  2.6382668 2.7220798
 2.0557404 3.8417087]",1,[  107 14677  6205 13748 14101]
SYNCID0000000113,CA,ON,RICHMOND HILL,6581,0.0,40287.0,2007-05-22,2007-07-29,Toy and Hobby Stores,886192.06,4842.579562841531,183.0,3.0,40.0,142.0,82129.9,2.13,"[3.068324  3.0088806 3.158541  1.8796718 3.0393834 1.9714088 1.7958622
 5.0213623 7.0658307 0.        2.506281  6.7252617 4.180919  2.593207
 3.9477172 4.5007606]",1,[ 108 9383 8715 5772 8113]
SYNCID0000000114,CA,ON,RICHMOND,8669,0.0,0.0,2022-07-10,2023-12-28,Offices of Other Health Practitioners,26302.5,346.0855263157895,76.0,1.0,76.0,0.0,8432.78,0.0,"[3.2084658  4.2443824  2.677783   0.08097637 1.9618472  2.94804
 1.3167342  1.1879778  5.482213   2.70154    3.2581701  2.074304
 3.1340814  4.162119   2.6826925  3.696178  ]",1,[  109  5596 15087  1626 13565]
SYNCID0000000115,CA,0,other,7292,2.0,0.0,1987-06-22,1992-06-30,"Estate, Trust and Agency Funds",16606.24,1037.89,16.0,3.0,13.0,3.0,4484.46,0.0,"[1.6635411 4.682403  1.9764097 2.659676  8.320105  4.5826364 3.493939
 2.9686682 1.6732988 1.092802  3.3258197 3.3898718 3.2264678 6.1008277
 1.8280538 2.8852592]",1,[  110  7949  1929 12014 10175]
SYNCID0000000116,CA,AB,CALGARY,7761,1.0,240032.0,0,2017-04-21,Offices of Lawyers and Notaries,158381.22,2474.7065625,64.0,4.0,26.0,29.0,46542.04,33.46,"[7.1487613 2.6838272 2.018574  1.2135344 2.702265  6.323546  5.6169615
 4.625983  8.52681   1.6952409 6.291261  5.2358594 3.2036622 2.2662382
 0.        1.3095949]",1,[  111 12369   935  1856  9085]
SYNCID0000000117,CA,0,other,4214,0.0,0.0,0,0,Excavating and Grading,227193.59,601.0412433862434,378.0,4.0,330.0,30.0,41072.88,-343.42,"[3.7398462 7.8041263 3.2960806 1.5764093 5.917362  3.52035   5.037295
 2.6122868 0.        1.6623411 4.505088  5.557931  2.990588  3.0631752
 1.8226327 4.070788 ]",1,[  112 13662 11729 15068 13656]
SYNCID0000000118,CA,0,other,4011,1.0,16086.0,2020-09-27,2020-10-12,Single Family Housing,86938.18000000001,2414.9494444444445,36.0,3.0,24.0,11.0,17078.4,11.73,"[2.1053014 5.990221  1.6446269 1.9438899 6.950302  5.422281  3.4911141
 1.8850269 1.4771374 2.6021614 1.785747  4.2310486 2.218287  4.1214046
 2.4227858 1.9606602]",1,[  113 14106 12643  8948 10164]
SYNCID0000000119,CA,ON,TORONTO,8652,1.0,25481.0,2012-03-16,2012-11-27,"Offices of Physicians and Surgeons, Specialists",16937.13,2822.855,6.0,1.0,5.0,1.0,11907.97,81.41,"[0.6220015  6.121938   5.674901   0.24383539 0.88217354 5.2305946
 0.20170271 4.781988   6.763576   5.9642973  2.094915   3.4831052
 3.4772704  3.39499    2.851201   3.6830828 ]",1,[  114 12583 13492  7393 11301]
SYNCID0000000120,CA,ON,GRAVENHURST,8653,0.0,0.0,2007-09-15,2000-04-23,"Offices of Dentists, General Practice",1103832.6400000001,3859.5546853146857,286.0,2.0,93.0,193.0,153976.85,2.07,"[3.1764002  6.874064   4.8796587  0.46983963 2.702763   1.2193074
 4.073075   5.7165203  6.783488   1.0271596  0.2601304  4.1179447
 2.7222233  4.9584785  5.132248   4.0031433 ]",1,[  115  8798 15874  2537  1572]
SYNCID0000000122,CA,BC,KAMLOOPS,nan,2.0,147280.0,2007-09-17,2007-11-15,0,32436.97,5406.161666666667,6.0,2.0,4.0,2.0,30697.4,22.18,"[4.4391437  1.2935181  0.69436187 1.5018895  1.3612006  6.6003747
 2.2287688  4.0821013  2.3444064  2.5770447  2.3184383  4.4336658
 2.1779964  3.9459496  6.49232    4.178605  ]",1,[  116  1595 13688 13944  1055]
SYNCID0000000123,CA,0,other,9861,0.0,0.0,1984-04-23,2018-03-01,Civic and Fraternal Organizations,42903.69,8580.738000000001,5.0,1.0,3.0,2.0,32406.96,1881.21,"[1.1245573 7.057439  1.135376  1.3483889 7.909423  5.8958907 1.581353
 1.6456044 2.5590768 2.003695  2.131364  2.9159079 0.3998735 3.7093978
 2.7898617 3.1133397]",1,[  117 15963  6950   433  4697]
SYNCID0000000124,CA,ON,TORONTO,7215,1.0,56334.0,0,2005-12-29,Holding Companies,11998.39,499.93291666666664,24.0,4.0,9.0,3.0,3236.61,0.0,"[2.4747202  4.465041   5.875574   2.281727   3.5269458  2.477936
 3.4399447  4.4286294  7.1980205  5.209636   0.80064356 4.526801
 6.674819   2.5436645  0.6360568  2.3566942 ]",1,[  118  9436  5940  7666 11759]
SYNCID0000000125,CA,0,other,0112,1.0,66961.0,0,2018-10-04,0,429299.83,9756.814318181818,44.0,3.0,22.0,22.0,182815.71,4.3,"[1.3421817 5.804071  2.3923392 2.3462124 6.098199  7.2785163 4.790943
 3.0614173 1.5680355 1.9123304 1.0871732 5.540922  1.1326957 5.336987
 3.7413778 3.921363 ]",1,[  119  5929  5395 14977  8236]
SYNCID0000000126,CA,BC,DELTA,0122,2.0,0.0,2023-04-17,2023-09-24,0,381685.39,3234.6219491525426,118.0,4.0,55.0,9.0,265574.86,0.0,"[4.189618  1.1727864 2.8574355 2.829129  2.7716532 5.6909986 4.632752
 4.352503  1.8822417 1.8036437 2.643506  5.1341534 3.7128356 2.698276
 6.5588202 5.234994 ]",1,[  120 14546 11279 13569  4467]
SYNCID0000000127,CA,0,other,4011,1.0,180569.0,2006-10-29,2014-02-20,Single Family Housing,175331.98,3130.9282142857146,56.0,4.0,26.0,24.0,39244.44,0.0,"[2.1125546 5.7700787 2.0352433 1.9162185 7.128008  5.4158597 4.0874166
 2.3936558 1.2443247 2.0195603 1.6453884 4.87922   2.6200268 3.8006077
 2.3168287 1.5024238]",1,[  121  9010 14086  5704 14411]
SYNCID0000000128,CA,MB,WINNIPEG,4565,0.0,0.0,2015-12-28,2016-01-01,Forest Products Trucking Industry,473830.96,1768.025970149254,268.0,1.0,79.0,189.0,36628.14,0.69,"[7.3525076  7.114275   0.74578965 2.420221   0.85206556 2.4925413
 4.7836714  8.197275   5.4933567  3.329544   3.5421777  2.2078357
 2.085002   4.685812   6.1257477  2.0519583 ]",1,[  122  4212  8174 13942  7018]
SYNCID0000000129,CA,ON,NORTH YORK,nan,3.0,258907.0,2008-02-27,0,0,77849.97,837.0964516129033,93.0,5.0,74.0,18.0,11594.03,0.0,"[0.        1.8045858 6.1166477 1.2507594 3.915297  4.0702972 5.5664525
 1.4324336 5.350231  2.7002792 3.261383  7.861197  3.3330503 2.5643272
 3.0542152 4.1022453]",1,[  123  2091 10397  2857  3505]
SYNCID0000000131,CA,ON,OTTAWA,7215,0.0,0.0,2018-07-12,2018-10-20,Holding Companies,12203.69,225.99425925925928,54.0,2.0,49.0,5.0,4912.76,-6.47,"[3.525516  4.4443903 5.1178102 1.2871916 7.0969734 1.0279504 1.9345269
 2.6422708 4.888086  4.8141565 0.8694618 2.4921896 5.0241346 1.6805116
 4.8175983 3.889808 ]",1,[  124 14300   931 13613 13402]
SYNCID0000000132,CA,0,other,7215,0.0,0.0,2008-10-15,0,Holding Companies,13496.32,562.3466666666667,24.0,2.0,21.0,3.0,4556.97,0.0,"[3.6707141 7.2930164 0.8363528 1.8034813 8.428472  3.7937675 3.8157377
 2.7069275 2.937245  4.0623016 1.0507755 2.5108616 3.1388738 3.8693123
 1.8414621 2.4241066]",1,[  125  3405 10176  4049 10863]
SYNCID0000000133,CA,0,other,4021,1.0,0.0,2022-08-10,2022-12-15,Manufacturing and Light Industrial Building,75329.5,3964.7105263157896,19.0,1.0,11.0,8.0,40075.91,2.11,"[3.1145256 7.0179443 1.159142  2.166425  6.527691  5.881532  2.484425
 1.4823765 2.678307  3.3688803 2.3094811 2.8013468 1.0779195 4.797636
 2.886323  2.9321802]",1,[  126 13917 10651 13598  7690]
