cheque_id,customer_id,amount_cad,debit_credit,transaction_date
CHE00000000000000515,SYNCID0000000040,20.92,credit,2022-11-07
CHE00000000000000516,SYNCID0000000040,873.93,debit,2023-01-23
CHE00000000000000517,SYNCID0000000040,92.94,debit,2023-01-27
CHE00000000000000518,SYNCID0000000040,18304.94,credit,2023-01-20
CHE00000000000000519,SYNCID0000000040,3085.07,credit,2022-11-24
CHE00000000000000520,SYNCID0000000040,855.07,debit,2023-01-18
CHE00000000000000521,SYNCID0000000040,697.65,credit,2022-12-01
CHE00000000000000522,SYNCID0000000040,183.86,debit,2023-01-20
CHE00000000000000523,SYNCID0000000040,198.26,debit,2023-01-13
CHE00000000000000524,SYNCID0000000040,1225.95,debit,2022-11-08
CHE00000000000000525,SYNCID0000000040,713.77,debit,2022-11-15
CHE00000000000000526,SYNCID0000000040,3083.87,debit,2023-01-20
CHE00000000000000527,SYNCID0000000040,108.54,credit,2022-11-24
CHE00000000000000528,SYNCID0000000040,1118.05,debit,2022-11-14
CHE00000000000000529,SYNCID0000000040,444.76,debit,2023-01-30
CHE00000000000000530,SYNCID0000000040,902.09,debit,2022-12-28
CHE00000000000000531,SYNCID0000000040,18106.0,debit,2023-01-03
CHE00000000000000532,SYNCID0000000040,804.46,debit,2023-01-23
CHE00000000000000533,SYNCID0000000040,633.48,debit,2023-01-24
CHE00000000000000534,SYNCID0000000040,1825.04,debit,2022-11-28
CHE00000000000000535,SYNCID0000000040,179.36,debit,2023-01-20
CHE00000000000000536,SYNCID0000000040,827.18,debit,2022-12-23
CHE00000000000000537,SYNCID0000000040,63.79,credit,2022-11-14
CHE00000000000000538,SYNCID0000000040,1185.25,debit,2022-11-28
CHE00000000000000539,SYNCID0000000040,76.13,credit,2022-11-29
CHE00000000000000540,SYNCID0000000040,9616.45,credit,2022-11-28
CHE00000000000000541,SYNCID0000000040,623.99,debit,2023-01-25
CHE00000000000000542,SYNCID0000000040,239.75,debit,2022-12-02
CHE00000000000000543,SYNCID0000000040,2941.92,debit,2022-12-12
CHE00000000000000544,SYNCID0000000040,9979.04,debit,2022-11-21
CHE00000000000000545,SYNCID0000000040,975.66,debit,2023-01-26
CHE00000000000000546,SYNCID0000000040,1176.99,debit,2022-12-28
CHE00000000000000547,SYNCID0000000040,1300.77,debit,2022-12-29
CHE00000000000000548,SYNCID0000000040,6070.44,debit,2022-11-15
CHE00000000000000549,SYNCID0000000040,1918.66,debit,2022-12-01
CHE00000000000000550,SYNCID0000000040,241.77,credit,2023-01-25
CHE00000000000000551,SYNCID0000000040,728.51,debit,2022-12-12
CHE00000000000000552,SYNCID0000000040,2055.29,credit,2022-11-24
CHE00000000000000553,SYNCID0000000040,5388.67,debit,2022-11-30
CHE00000000000000554,SYNCID0000000040,2712.0,debit,2022-11-07
CHE00000000000000555,SYNCID0000000040,191.18,credit,2023-01-23
CHE00000000000000556,SYNCID0000000040,1634.72,debit,2022-12-06
CHE00000000000000557,SYNCID0000000040,2383.26,debit,2023-01-12
CHE00000000000000558,SYNCID0000000040,17419.81,debit,2022-11-21
CHE00000000000000559,SYNCID0000000040,141.58,credit,2022-12-05
CHE00000000000000560,SYNCID0000000040,84.25,credit,2022-12-15
CHE00000000000000561,SYNCID0000000040,2998.89,credit,2022-12-02
CHE00000000000000562,SYNCID0000000040,675.09,credit,2022-12-07
CHE00000000000000563,SYNCID0000000040,1314.11,debit,2023-01-05
CHE00000000000000564,SYNCID0000000040,107.17,credit,2022-11-14
CHE00000000000000565,SYNCID0000000040,186.99,debit,2022-12-23
CHE00000000000000566,SYNCID0000000040,2622.07,credit,2022-12-05
CHE00000000000000567,SYNCID0000000040,965.09,credit,2022-11-28
CHE00000000000000568,SYNCID0000000040,2158.13,debit,2023-01-25
CHE00000000000000569,SYNCID0000000040,1894.99,credit,2023-01-03
CHE00000000000000570,SYNCID0000000040,10716.19,debit,2023-01-21
CHE00000000000000571,SYNCID0000000040,106.57,credit,2023-01-03
CHE00000000000000572,SYNCID0000000040,824.43,debit,2022-11-03
CHE00000000000000573,SYNCID0000000040,1200.28,debit,2023-01-09
CHE00000000000000574,SYNCID0000000040,989.72,debit,2022-12-14
CHE00000000000000575,SYNCID0000000040,204.81,credit,2023-01-23
CHE00000000000000576,SYNCID0000000040,3414.13,debit,2022-11-21
CHE00000000000000577,SYNCID0000000040,1755.85,debit,2022-11-04
CHE00000000000000578,SYNCID0000000040,757.72,credit,2023-01-04
CHE00000000000000579,SYNCID0000000040,323.37,credit,2023-01-03
CHE00000000000000580,SYNCID0000000040,1699.32,credit,2023-01-09
CHE00000000000000581,SYNCID0000000040,91.3,debit,2023-01-16
CHE00000000000000582,SYNCID0000000040,1358.96,debit,2022-12-14
CHE00000000000000583,SYNCID0000000040,4017.4,debit,2022-12-19
CHE00000000000000584,SYNCID0000000040,20.9,credit,2023-01-03
CHE00000000000000585,SYNCID0000000040,1971.89,debit,2022-12-09
CHE00000000000000586,SYNCID0000000040,308.06,debit,2022-11-28
CHE00000000000000587,SYNCID0000000040,3179.3,credit,2022-11-15
CHE00000000000000588,SYNCID0000000040,21.6,credit,2022-12-21
CHE00000000000000589,SYNCID0000000040,1076.71,debit,2023-01-18
CHE00000000000000590,SYNCID0000000040,51.53,credit,2022-11-29
CHE00000000000000591,SYNCID0000000040,1740.2,credit,2022-12-02
CHE00000000000000592,SYNCID0000000040,851.64,debit,2022-12-22
CHE00000000000000593,SYNCID0000000040,6056.25,credit,2022-12-14
CHE00000000000000594,SYNCID0000000040,1714.33,credit,2022-12-02
CHE00000000000000595,SYNCID0000000040,256.55,debit,2022-11-23
CHE00000000000000596,SYNCID0000000040,11766.94,debit,2022-12-28
CHE00000000000000597,SYNCID0000000040,1369.25,debit,2022-12-08
CHE00000000000000598,SYNCID0000000040,4702.36,credit,2023-01-26
CHE00000000000000599,SYNCID0000000040,280.98,debit,2023-01-19
CHE00000000000000600,SYNCID0000000040,3817.6,credit,2022-11-23
CHE00000000000000601,SYNCID0000000040,534.85,debit,2023-01-17
CHE00000000000000602,SYNCID0000000040,40.85,debit,2022-11-24
CHE00000000000000603,SYNCID0000000040,305.81,debit,2022-11-04
CHE00000000000000604,SYNCID0000000040,14564.62,credit,2023-01-05
CHE00000000000000605,SYNCID0000000040,280.5,debit,2022-11-04
CHE00000000000000606,SYNCID0000000040,1754.13,debit,2023-01-27
CHE00000000000000607,SYNCID0000000040,6566.34,credit,2022-11-09
CHE00000000000000608,SYNCID0000000040,17949.19,credit,2022-11-09
CHE00000000000000609,SYNCID0000000040,87.17,credit,2022-11-15
CHE00000000000000610,SYNCID0000000040,1685.71,credit,2023-01-06
CHE00000000000000611,SYNCID0000000040,364.24,credit,2022-11-03
CHE00000000000000612,SYNCID0000000040,2530.59,credit,2022-11-28
CHE00000000000000613,SYNCID0000000040,740.26,credit,2022-11-16
CHE00000000000000614,SYNCID0000000040,3717.83,debit,2023-01-20
CHE00000000000000615,SYNCID0000000040,13788.66,debit,2023-01-11
CHE00000000000000616,SYNCID0000000040,1006.43,debit,2022-11-21
CHE00000000000000617,SYNCID0000000040,779.9,debit,2022-11-24
CHE00000000000000618,SYNCID0000000040,2850.28,debit,2023-01-31
CHE00000000000000619,SYNCID0000000040,408.05,credit,2023-01-12
CHE00000000000000620,SYNCID0000000040,2991.27,debit,2022-12-02
CHE00000000000000621,SYNCID0000000040,1223.88,debit,2023-01-23
CHE00000000000000622,SYNCID0000000040,5374.26,credit,2022-12-09
CHE00000000000000623,SYNCID0000000040,1118.49,credit,2022-11-09
CHE00000000000000624,SYNCID0000000040,2018.72,debit,2022-12-02
CHE00000000000000625,SYNCID0000000040,51.43,credit,2022-12-02
CHE00000000000000626,SYNCID0000000040,116.01,credit,2022-12-22
CHE00000000000000627,SYNCID0000000040,1109.38,credit,2022-12-20
CHE00000000000000628,SYNCID0000000040,30.5,debit,2022-12-14
CHE00000000000000629,SYNCID0000000040,134.06,credit,2023-01-09
CHE00000000000000630,SYNCID0000000040,691.45,debit,2022-12-16
CHE00000000000000631,SYNCID0000000040,138.62,credit,2022-12-08
CHE00000000000000632,SYNCID0000000040,2678.31,credit,2022-12-15
CHE00000000000000633,SYNCID0000000040,2440.91,debit,2022-12-01
CHE00000000000000634,SYNCID0000000040,253.18,debit,2022-11-24
CHE00000000000000635,SYNCID0000000040,316.43,debit,2022-12-29
CHE00000000000000636,SYNCID0000000040,416.23,debit,2022-12-21
CHE00000000000000637,SYNCID0000000040,10725.24,debit,2022-11-10
CHE00000000000000638,SYNCID0000000044,414.76,debit,2022-12-30
CHE00000000000000639,SYNCID0000000047,377.75,debit,2022-12-09
CHE00000000000000640,SYNCID0000000047,256.97,debit,2023-01-12
CHE00000000000000641,SYNCID0000000047,2968.66,credit,2022-12-05
CHE00000000000000642,SYNCID0000000047,1276.5,debit,2022-11-17
CHE00000000000000643,SYNCID0000000047,15929.04,debit,2023-01-04
CHE00000000000000644,SYNCID0000000047,8751.06,debit,2023-01-27
CHE00000000000000645,SYNCID0000000047,290.61,credit,2022-11-23
CHE00000000000000646,SYNCID0000000047,69.25,debit,2022-11-23
CHE00000000000000647,SYNCID0000000047,489.76,credit,2023-01-03
CHE00000000000000648,SYNCID0000000047,80.64,credit,2023-01-31
CHE00000000000000649,SYNCID0000000047,48.72,credit,2022-11-29
CHE00000000000000650,SYNCID0000000047,1606.14,debit,2022-11-08
CHE00000000000000651,SYNCID0000000047,4271.17,debit,2022-11-10
CHE00000000000000652,SYNCID0000000047,2288.16,credit,2022-12-12
CHE00000000000000653,SYNCID0000000047,59.49,debit,2022-12-21
CHE00000000000000654,SYNCID0000000047,312.96,credit,2022-11-29
CHE00000000000000655,SYNCID0000000047,76768.37,credit,2022-11-03
CHE00000000000000656,SYNCID0000000047,1649.87,credit,2022-11-30
CHE00000000000000657,SYNCID0000000047,409.22,debit,2023-01-24
CHE00000000000000658,SYNCID0000000047,27559.55,credit,2023-01-06
CHE00000000000000659,SYNCID0000000047,108.26,credit,2022-12-15
CHE00000000000000660,SYNCID0000000047,10127.46,credit,2022-12-06
CHE00000000000000661,SYNCID0000000047,1665.25,debit,2022-12-06
CHE00000000000000662,SYNCID0000000047,1531.56,credit,2022-11-28
CHE00000000000000663,SYNCID0000000047,77.41,credit,2022-11-03
CHE00000000000000664,SYNCID0000000047,144.28,credit,2022-11-29
CHE00000000000000665,SYNCID0000000047,1265.04,credit,2022-12-22
CHE00000000000000666,SYNCID0000000047,264.41,credit,2023-01-30
CHE00000000000000667,SYNCID0000000047,1932.97,credit,2022-11-24
CHE00000000000000668,SYNCID0000000047,237.75,credit,2022-11-01
CHE00000000000000669,SYNCID0000000047,50.01,credit,2022-12-02
CHE00000000000000670,SYNCID0000000047,139.19,credit,2023-01-27
CHE00000000000000671,SYNCID0000000047,1204.99,credit,2022-12-16
CHE00000000000000672,SYNCID0000000047,7697.92,debit,2022-12-01
CHE00000000000000673,SYNCID0000000047,2362.36,debit,2022-11-25
CHE00000000000000674,SYNCID0000000047,27126.67,debit,2022-12-08
CHE00000000000000675,SYNCID0000000047,90.75,debit,2022-11-30
CHE00000000000000676,SYNCID0000000047,11385.59,credit,2023-01-04
CHE00000000000000677,SYNCID0000000047,62.68,debit,2023-01-19
CHE00000000000000678,SYNCID0000000047,3503.72,credit,2022-12-09
CHE00000000000000679,SYNCID0000000047,16071.48,debit,2022-11-23
CHE00000000000000680,SYNCID0000000047,138.17,credit,2022-11-30
CHE00000000000000681,SYNCID0000000047,30.5,credit,2023-01-03
CHE00000000000000682,SYNCID0000000047,398.04,credit,2023-01-24
CHE00000000000000683,SYNCID0000000047,4390.07,debit,2022-12-14
CHE00000000000000684,SYNCID0000000047,1913.84,debit,2022-11-01
CHE00000000000000685,SYNCID0000000047,646.98,debit,2023-01-20
CHE00000000000000686,SYNCID0000000047,2292.23,credit,2023-01-25
CHE00000000000000687,SYNCID0000000047,12686.76,credit,2023-01-03
CHE00000000000000688,SYNCID0000000047,323.98,debit,2022-11-14
CHE00000000000000689,SYNCID0000000047,325.65,debit,2022-11-22
CHE00000000000000690,SYNCID0000000047,1406.56,debit,2023-01-16
CHE00000000000000691,SYNCID0000000047,220.67,credit,2022-11-29
CHE00000000000000692,SYNCID0000000047,96.02,debit,2022-11-24
CHE00000000000000693,SYNCID0000000047,928.19,debit,2023-01-11
CHE00000000000000694,SYNCID0000000047,78.75,debit,2023-01-31
CHE00000000000000695,SYNCID0000000047,832.01,credit,2022-11-16
CHE00000000000000696,SYNCID0000000047,187.72,credit,2023-01-26
CHE00000000000000697,SYNCID0000000047,2353.91,credit,2022-11-28
CHE00000000000000698,SYNCID0000000047,515.5,credit,2023-01-25
CHE00000000000000699,SYNCID0000000047,50.34,debit,2022-11-17
CHE00000000000000700,SYNCID0000000047,86.81,debit,2022-11-17
CHE00000000000000701,SYNCID0000000047,220.68,credit,2022-11-14
CHE00000000000000702,SYNCID0000000047,5090.52,debit,2022-12-14
CHE00000000000000703,SYNCID0000000047,59.95,credit,2022-12-30
CHE00000000000000704,SYNCID0000000047,32.39,credit,2022-12-16
CHE00000000000000705,SYNCID0000000047,688236.05,debit,2022-11-14
CHE00000000000000706,SYNCID0000000047,4975.01,debit,2022-12-30
CHE00000000000000707,SYNCID0000000047,8380.33,credit,2022-11-25
CHE00000000000000708,SYNCID0000000047,229.78,debit,2023-01-27
CHE00000000000000709,SYNCID0000000047,3549.79,credit,2023-01-30
CHE00000000000000710,SYNCID0000000047,254.42,credit,2023-01-03
CHE00000000000000711,SYNCID0000000047,52949.64,credit,2022-12-01
CHE00000000000000712,SYNCID0000000047,1135.62,credit,2023-01-08
CHE00000000000000713,SYNCID0000000047,81.06,debit,2023-01-25
CHE00000000000000714,SYNCID0000000047,203.23,credit,2022-11-03
CHE00000000000000715,SYNCID0000000047,58.9,credit,2023-01-19
CHE00000000000000716,SYNCID0000000047,176.38,credit,2022-11-14
CHE00000000000000717,SYNCID0000000047,3903.24,credit,2023-01-11
CHE00000000000000718,SYNCID0000000047,553.42,debit,2022-11-15
CHE00000000000000719,SYNCID0000000047,787.63,credit,2023-01-03
CHE00000000000000720,SYNCID0000000047,18459.32,credit,2023-01-06
CHE00000000000000721,SYNCID0000000047,36.11,credit,2022-12-01
CHE00000000000000722,SYNCID0000000047,30957.88,credit,2022-11-28
CHE00000000000000723,SYNCID0000000047,513.71,debit,2022-11-28
CHE00000000000000724,SYNCID0000000047,322.88,credit,2022-11-04
CHE00000000000000725,SYNCID0000000047,1329.33,debit,2022-11-04
CHE00000000000000726,SYNCID0000000047,8636.35,credit,2022-12-23
CHE00000000000000727,SYNCID0000000047,2252.11,credit,2023-01-03
CHE00000000000000728,SYNCID0000000047,1061.75,debit,2023-01-18
CHE00000000000000729,SYNCID0000000047,467.51,credit,2022-12-14
CHE00000000000000730,SYNCID0000000047,641.99,debit,2022-11-17
CHE00000000000000731,SYNCID0000000047,3693.62,credit,2022-11-01
CHE00000000000000732,SYNCID0000000047,1855.26,debit,2022-11-01
CHE00000000000000733,SYNCID0000000047,1213.15,credit,2022-12-19
CHE00000000000000734,SYNCID0000000047,127.2,debit,2022-12-19
CHE00000000000000735,SYNCID0000000047,1052.05,credit,2023-01-17
CHE00000000000000736,SYNCID0000000047,106815.79,credit,2022-11-23
CHE00000000000000737,SYNCID0000000047,24839.42,credit,2023-01-03
CHE00000000000000738,SYNCID0000000047,10083.7,credit,2022-11-10
CHE00000000000000739,SYNCID0000000047,813.69,debit,2022-11-03
CHE00000000000000740,SYNCID0000000047,24.62,credit,2022-11-03
CHE00000000000000741,SYNCID0000000047,1099.98,credit,2023-01-05
CHE00000000000000742,SYNCID0000000047,164.97,credit,2023-01-06
CHE00000000000000743,SYNCID0000000047,1429.29,debit,2022-12-29
CHE00000000000000744,SYNCID0000000047,9.96,debit,2022-12-24
CHE00000000000000745,SYNCID0000000047,7303.17,credit,2022-11-18
CHE00000000000000746,SYNCID0000000047,790.4,credit,2023-01-13
CHE00000000000000747,SYNCID0000000047,490.66,debit,2022-12-28
CHE00000000000000748,SYNCID0000000047,227.0,credit,2022-12-23
CHE00000000000000749,SYNCID0000000047,208.69,debit,2023-01-13
CHE00000000000000750,SYNCID0000000047,1322.55,debit,2023-01-23
CHE00000000000000751,SYNCID0000000047,16533.79,credit,2023-01-10
CHE00000000000000752,SYNCID0000000047,161.57,credit,2022-12-07
CHE00000000000000753,SYNCID0000000047,42033.51,credit,2023-01-20
CHE00000000000000754,SYNCID0000000047,34.34,credit,2022-12-06
CHE00000000000000755,SYNCID0000000047,77.29,credit,2022-12-01
CHE00000000000000756,SYNCID0000000047,1243.4,credit,2022-11-18
CHE00000000000000757,SYNCID0000000047,1912.5,debit,2022-12-07
CHE00000000000000758,SYNCID0000000047,834.25,debit,2023-01-27
CHE00000000000000759,SYNCID0000000047,245.87,credit,2022-11-02
CHE00000000000000760,SYNCID0000000047,812.95,debit,2022-12-28
CHE00000000000000761,SYNCID0000000047,114.4,debit,2022-12-21
CHE00000000000000762,SYNCID0000000047,2926.1,credit,2022-12-21
CHE00000000000000763,SYNCID0000000047,145.19,debit,2023-01-16
CHE00000000000000764,SYNCID0000000047,141.93,credit,2023-01-31
CHE00000000000000765,SYNCID0000000047,372.01,credit,2023-01-19
CHE00000000000000766,SYNCID0000000047,270.22,debit,2023-01-17
CHE00000000000000767,SYNCID0000000047,165.2,credit,2023-01-16
CHE00000000000000768,SYNCID0000000047,132.59,credit,2023-01-20
CHE00000000000000769,SYNCID0000000047,875.35,debit,2023-01-20
CHE00000000000000770,SYNCID0000000047,2538.78,debit,2022-12-22
CHE00000000000000771,SYNCID0000000047,89.05,debit,2023-01-11
CHE00000000000000772,SYNCID0000000047,1603.81,debit,2022-11-02
CHE00000000000000773,SYNCID0000000047,745.25,debit,2022-11-18
CHE00000000000000774,SYNCID0000000047,333.75,credit,2022-12-29
CHE00000000000000775,SYNCID0000000047,1564.67,debit,2023-01-31
CHE00000000000000776,SYNCID0000000047,1557.78,credit,2022-12-01
CHE00000000000000777,SYNCID0000000047,25901.03,debit,2022-12-28
CHE00000000000000778,SYNCID0000000047,86.69,credit,2022-11-09
CHE00000000000000779,SYNCID0000000047,1870.29,credit,2023-01-30
CHE00000000000000780,SYNCID0000000047,5783.23,debit,2023-01-12
CHE00000000000000781,SYNCID0000000047,648.06,debit,2022-11-16
CHE00000000000000782,SYNCID0000000047,53.38,credit,2023-01-23
CHE00000000000000783,SYNCID0000000047,5701.25,credit,2023-01-31
CHE00000000000000784,SYNCID0000000047,184.59,credit,2022-12-09
CHE00000000000000785,SYNCID0000000047,1799.29,credit,2023-01-16
CHE00000000000000786,SYNCID0000000047,5566.78,debit,2022-11-14
CHE00000000000000787,SYNCID0000000047,4278.14,debit,2023-01-10
CHE00000000000000788,SYNCID0000000047,206.57,credit,2022-12-26
CHE00000000000000789,SYNCID0000000047,41880.41,debit,2022-12-28
CHE00000000000000790,SYNCID0000000047,202.38,credit,2023-01-05
CHE00000000000000791,SYNCID0000000047,48.01,credit,2022-12-05
CHE00000000000000792,SYNCID0000000047,3518.27,credit,2023-01-03
CHE00000000000000793,SYNCID0000000047,3682.14,credit,2022-12-06
CHE00000000000000794,SYNCID0000000047,1506.15,credit,2023-01-16
CHE00000000000000795,SYNCID0000000047,704.26,credit,2022-11-10
CHE00000000000000796,SYNCID0000000047,14.45,credit,2022-11-30
CHE00000000000000797,SYNCID0000000047,702.09,credit,2023-01-04
CHE00000000000000798,SYNCID0000000047,8690.45,credit,2022-12-09
CHE00000000000000799,SYNCID0000000047,226.68,credit,2022-12-30
CHE00000000000000800,SYNCID0000000047,726.05,debit,2023-01-31
CHE00000000000000801,SYNCID0000000047,3137.51,credit,2022-11-17
CHE00000000000000802,SYNCID0000000047,537.75,debit,2023-01-31
CHE00000000000000803,SYNCID0000000047,53.23,debit,2023-01-03
CHE00000000000000804,SYNCID0000000047,423.94,debit,2023-01-27
CHE00000000000000805,SYNCID0000000047,1247.67,debit,2023-01-23
CHE00000000000000806,SYNCID0000000047,4300.88,debit,2022-11-29
CHE00000000000000807,SYNCID0000000047,934.42,credit,2022-12-23
CHE00000000000000808,SYNCID0000000047,256.06,debit,2022-12-14
CHE00000000000000809,SYNCID0000000047,572.73,debit,2023-01-27
CHE00000000000000810,SYNCID0000000047,4689.07,credit,2022-12-09
CHE00000000000000811,SYNCID0000000047,734.22,credit,2022-12-23
CHE00000000000000812,SYNCID0000000047,9720.14,credit,2023-01-04
CHE00000000000000813,SYNCID0000000047,104.66,debit,2022-12-19
CHE00000000000000814,SYNCID0000000047,17906.97,credit,2022-11-02
CHE00000000000000815,SYNCID0000000047,690.31,debit,2022-12-16
CHE00000000000000816,SYNCID0000000047,6532.66,debit,2022-12-22
CHE00000000000000817,SYNCID0000000047,40779.63,credit,2022-11-07
CHE00000000000000818,SYNCID0000000047,161.01,debit,2022-12-23
CHE00000000000000819,SYNCID0000000047,14586.46,debit,2023-01-05
CHE00000000000000820,SYNCID0000000047,31.65,debit,2023-01-19
CHE00000000000000821,SYNCID0000000047,1578.13,debit,2022-12-29
CHE00000000000000822,SYNCID0000000047,155.62,credit,2023-01-05
CHE00000000000000823,SYNCID0000000047,362.29,credit,2022-12-23
CHE00000000000000824,SYNCID0000000047,2881.22,debit,2022-11-16
CHE00000000000000825,SYNCID0000000047,7818.69,credit,2023-01-27
CHE00000000000000826,SYNCID0000000047,1589.1,credit,2023-01-30
