customer_id,country,province,city,industry_code,employee_count,sales,established_date,onboard_date,industry,total_amount,avg_amount,transaction_count,unique_transaction_types,debit_count,credit_count,max_transaction,min_transaction,cluster,anomaly_score
SYNCID0000000147,CA,ON,BRACEBRIDGE,9211,2.0,0.0,2022-12-31,2023-01-01,"Restaurants, Licensed",238104.09999999998,3052.6166666666663,78.0,3.0,10.0,10.0,84205.4,10.26,0,1
SYNCID0000000148,CA,ON,WOODBRIDGE,7511,0.0,0.0,0,2016-07-16,Operators of Residential Buildings and Dwellings,95740.69,3545.9514814814816,27.0,3.0,21.0,6.0,52014.36,21.21,0,1
SYNCID0000000149,CA,ON,BRAMPTON,0141,1.0,63806.0,2019-01-04,2022-01-19,0,654818.55,6236.367142857143,105.0,5.0,24.0,28.0,465460.81,0.49,0,1
SYNCID0000000150,CA,ON,TORONTO,7771,0.0,229960.0,2009-10-13,2010-09-30,Management Consulting Services,242497.52000000002,4663.413846153847,52.0,3.0,19.0,24.0,164067.13,3.59,0,1
SYNCID0000000151,CA,BC,QUESNEL,4011,25.0,2422068.0,1995-04-05,1995-07-30,Single Family Housing,103192.95999999999,1664.4025806451612,62.0,4.0,28.0,27.0,14922.05,0.0,0,-1
SYNCID0000000152,CA,NS,0,9659,0.0,0.0,2016-02-09,2017-12-29,Other Sports and Recreation Clubs,249.87,124.935,2.0,1.0,0.0,0.0,141.88,107.99,3,1
SYNCID0000000153,CA,QC,MONTREAL,other,2.0,73017.0,1999-03-25,1999-10-13,0,383111.3,4075.6521276595745,94.0,2.0,44.0,50.0,141781.09,2.16,3,1
SYNCID0000000154,CA,ON,TORONTO,4013,2.0,10673640.0,2019-07-06,2020-09-17,Residential Renovation,54899.83,3921.4164285714287,14.0,3.0,9.0,5.0,13825.16,0.0,0,1
SYNCID0000000155,CA,ON,LONDON,7421,1.0,0.0,2020-10-09,2020-12-13,Mortgage Brokers,12401.490000000002,6200.745000000001,2.0,1.0,2.0,0.0,9668.61,2732.88,3,1
SYNCID0000000156,CA,0,other,9811,0.0,0.0,0,1992-07-12,Religious Organizations,76622.14,1781.9102325581396,43.0,1.0,23.0,20.0,10762.9,0.13,3,1
SYNCID0000000158,CA,AB,0,other,0.0,0.0,1984-10-16,1992-05-02,0,15863.75,3965.9375,4.0,1.0,4.0,0.0,9288.52,873.88,3,1
SYNCID0000000159,CA,0,other,0311,2.0,0.0,2022-03-09,2022-08-31,0,448160.58999999997,3797.971101694915,118.0,2.0,104.0,14.0,104767.79,0.0,3,1
SYNCID0000000160,CA,ON,CAMBRIDGE,7292,0.0,0.0,2022-02-18,2022-06-30,"Estate, Trust and Agency Funds",23063.07,7687.69,3.0,1.0,1.0,2.0,21490.76,37.23,3,1
SYNCID0000000161,CA,ON,MAPLE,4411,0.0,11444.0,2013-02-02,2013-03-27,"Project Management, Construction",44720.090000000004,2795.0056250000002,16.0,2.0,0.0,5.0,33261.91,26.6,3,1
SYNCID0000000162,CA,AB,CALGARY,7749,1.0,0.0,0,2022-02-23,Other Advertising Services,156451.59,331.4652330508475,472.0,4.0,429.0,19.0,11427.57,-362.93,0,1
SYNCID0000000163,CA,ON,0,6012,2.0,11807061.0,2002-02-15,2002-07-20,Food (Specialty) Stores,77546.72,1409.9403636363636,55.0,3.0,44.0,11.0,33093.27,0.0,0,1
SYNCID0000000164,CA,BC,PARKSVILLE,7749,1.0,115201.0,2014-06-01,2014-10-05,Other Advertising Services,983527.07,4705.871148325358,209.0,2.0,95.0,114.0,178627.27,2.09,3,1
SYNCID0000000165,CA,ON,TORONTO,4275,0.0,0.0,2014-09-21,2016-08-16,Painting and Decorating Work,826795.41,3204.6333720930234,258.0,4.0,173.0,84.0,436677.7,0.0,0,1
SYNCID0000000166,CA,ON,KINGSTON,7421,1.0,0.0,2022-01-20,2022-08-24,Mortgage Brokers,17550.18,390.004,45.0,3.0,43.0,2.0,4409.87,0.0,0,1
SYNCID0000000167,CA,0,other,7721,7.0,350833.0,2007-02-27,2014-06-28,Computer Services,39943.33,376.8238679245283,106.0,1.0,104.0,2.0,8494.46,-4283.01,3,1
SYNCID0000000169,CA,QC,MONTREAL,9949,1.0,1.0,2017-09-09,2017-10-23,Other Repair Services n.e.c.,33070.73,944.878,35.0,4.0,8.0,2.0,10247.19,2.06,0,1
SYNCID0000000170,CA,AB,CALGARY,9712,1.0,0.0,0,2022-10-16,Beauty Shops,104317.23000000001,2086.3446000000004,50.0,3.0,17.0,28.0,34160.54,3.54,0,1
SYNCID0000000171,CA,ON,COURTICE,9839,0.0,0.0,2003-12-04,2003-12-09,Other Professional Menbership Associations,1700.6,566.8666666666667,3.0,1.0,3.0,0.0,1350.06,153.91,3,1
SYNCID0000000172,CA,0,other,4299,1.0,283923.0,1979-08-14,1991-07-02,Other Trade Work n.e.c.,462841.95,3403.2496323529413,136.0,3.0,87.0,47.0,79987.55,34.57,0,1
SYNCID0000000173,CA,0,other,6351,1.0,0.0,2022-12-09,2022-12-25,Garages (General Repairs),281862.02,1930.5617808219179,146.0,5.0,38.0,5.0,141669.71,0.0,0,1
SYNCID0000000174,CA,QC,LAVAL,7292,0.0,0.0,2020-02-24,2020-05-15,"Estate, Trust and Agency Funds",21473.48,10736.74,2.0,1.0,2.0,0.0,21248.0,225.48,3,1
SYNCID0000000175,CA,ON,STOUFFVILLE,7215,5.0,0.0,2000-01-05,2002-12-17,Holding Companies,2640808.62,8201.26900621118,322.0,2.0,114.0,208.0,1907940.31,0.0,4,1
SYNCID0000000177,CA,ON,HAMILTON,4013,1.0,358544.0,2009-05-26,2009-06-30,Residential Renovation,248207.73,2612.7129473684213,95.0,5.0,40.0,45.0,38885.07,-131.87,0,1
SYNCID0000000178,CA,ON,INNISFIL,7761,1.0,0.0,0,2019-11-07,Offices of Lawyers and Notaries,18977.73,3162.955,6.0,1.0,2.0,4.0,15059.62,83.23,3,1
SYNCID0000000179,CA,AB,AIRDRIE,7761,0.0,0.0,1997-02-17,1997-05-25,Offices of Lawyers and Notaries,1830.46,203.38444444444445,9.0,1.0,9.0,0.0,633.05,2.06,3,1
SYNCID0000000180,CA,0,other,7511,0.0,0.0,2009-09-26,2010-02-19,Operators of Residential Buildings and Dwellings,96927.21,3877.0884,25.0,2.0,12.0,13.0,35481.04,2.13,3,1
SYNCID0000000181,CA,BC,PORT ALBERNI,7215,2.0,180107.0,2013-01-31,2016-10-02,Holding Companies,1215.26,151.9075,8.0,3.0,4.0,1.0,393.2,0.0,0,1
SYNCID0000000182,CA,ON,TORONTO,7751,0.0,172566.0,2020-09-30,2020-11-10,Offices of Architects,153223.26,1868.5763414634148,82.0,3.0,41.0,39.0,30707.77,2.07,0,1
SYNCID0000000183,CA,ON,SAULT STE. MARIE,6232,1.0,611316.0,2006-12-12,0,Drapery Stores,1325.5,220.91666666666666,6.0,1.0,6.0,0.0,1051.82,18.57,3,1
SYNCID0000000184,CA,ON,MISSISSAUGA,nan,1.0,0.0,0,2018-10-23,0,108148.76,693.261282051282,156.0,5.0,116.0,20.0,12653.99,-87.49,0,1
SYNCID0000000185,CA,SK,PRINCE ALBERT,other,0.0,0.0,1967-07-24,2013-01-25,0,86289.99,1369.682380952381,63.0,2.0,39.0,24.0,20306.85,2.06,3,1
SYNCID0000000186,CA,ON,WINDSOR,6581,0.0,78768.0,2007-01-10,2008-03-21,Toy and Hobby Stores,9127.93,1521.3216666666667,6.0,3.0,4.0,2.0,4120.51,105.19,0,1
SYNCID0000000187,CA,0,other,other,2.0,121433.0,2014-04-15,2015-06-26,0,4352.18,483.5755555555556,9.0,3.0,2.0,4.0,2010.96,8.13,0,1
SYNCID0000000188,CA,0,other,7599,1.0,271846.0,2013-04-16,2013-11-22,Other Real Estate Operators,392616.86,1397.2130249110319,281.0,4.0,235.0,39.0,102718.18,-12.11,0,1
SYNCID0000000189,CA,0,other,6239,10.0,1114435.0,1949-04-14,1994-09-15,Other Household Furnishings Stores,50299.46,1862.9429629629628,27.0,2.0,13.0,14.0,20947.15,14.72,3,1
SYNCID0000000190,CA,ON,YORK,other,1.0,44244.0,2014-04-27,2015-11-11,0,37.04,37.04,1.0,1.0,1.0,0.0,37.04,37.04,3,1
SYNCID0000000191,CA,0,other,7771,0.0,85575.0,2008-06-20,2008-11-11,Management Consulting Services,55504.53,630.7332954545454,88.0,1.0,87.0,1.0,23642.67,-237.12,3,1
SYNCID0000000192,CA,QC,LONGUEUIL,7511,0.0,0.0,2004-12-21,2005-01-01,Operators of Residential Buildings and Dwellings,703412.26,3414.6226213592236,206.0,4.0,188.0,18.0,313891.14,-156.48,0,1
SYNCID0000000193,CA,0,other,7292,0.0,0.0,2022-11-29,2022-12-24,"Estate, Trust and Agency Funds",1353.94,225.65666666666667,6.0,1.0,0.0,0.0,661.47,41.72,3,1
SYNCID0000000194,CA,ON,OTTAWA,7599,0.0,139257.0,1972-06-06,1992-04-17,Other Real Estate Operators,77833.27,25944.423333333336,3.0,2.0,1.0,2.0,76864.92,52.27,3,1
SYNCID0000000195,CA,ON,TORONTO,7211,0.0,971902.0,2020-07-08,2020-10-05,Investment (Mutual) Funds,335285.65,23948.975000000002,14.0,1.0,9.0,5.0,178535.45,1.02,3,1
SYNCID0000000196,CA,BC,KELOWNA,9961,0.0,23213.0,0,2011-11-02,Ticket and Travel Agencies,72584.48999999999,1512.1768749999999,48.0,2.0,14.0,8.0,17685.59,20.65,3,1
SYNCID0000000197,CA,0,other,other,0.0,0.0,2023-03-20,2023-10-11,0,9824.78,265.53459459459464,37.0,4.0,33.0,3.0,1158.92,0.0,0,1
SYNCID0000000198,CA,SK,OUTLOOK,9639,1.0,122569.0,2013-06-13,2013-09-19,Other Theatrical and Staged Entertainment Services,1248340.39,3097.618833746898,403.0,5.0,200.0,188.0,105174.02,0.24,4,1
SYNCID0000000199,CA,MB,WINNIPEG,other,0.0,0.0,2023-10-22,0,0,35155.07,395.0007865168539,89.0,1.0,86.0,3.0,8012.08,-396.32,3,1
SYNCID0000000200,CA,ON,TORONTO,other,3.0,0.0,2022-11-11,2022-11-15,0,2686.24,537.2479999999999,5.0,1.0,0.0,0.0,1478.69,15.98,3,1
SYNCID0000000201,CA,BC,VANCOUVER,4219,3.0,195277.0,0,2013-03-01,Other Site Work,10.66,10.66,1.0,1.0,1.0,0.0,10.66,10.66,3,1
SYNCID0000000202,CA,ON,HAWKESBURY,7771,1.0,0.0,2019-08-09,2019-11-21,Management Consulting Services,135081.88,871.496,155.0,2.0,130.0,25.0,49243.07,-455.4,3,1
SYNCID0000000203,CA,BC,MAPLE RIDGE,other,0.0,0.0,2017-10-03,2018-06-29,0,44184.659999999996,4418.465999999999,10.0,1.0,7.0,3.0,27039.05,14.21,3,1
SYNCID0000000204,CA,QC,MONTREAL,other,0.0,100947.0,2020-04-12,2020-12-09,0,45139.380000000005,806.0603571428572,56.0,4.0,42.0,10.0,12836.58,0.0,0,1
SYNCID0000000205,CA,QC,BROSSARD,9212,20.0,2355974.0,2000-01-20,2007-09-09,"Restaurants, Unlicensed (including Drive-Ins)",417092.79,3826.539357798165,109.0,2.0,44.0,65.0,70987.99,0.06,0,1
SYNCID0000000207,CA,0,other,9712,2.0,0.0,1999-10-19,1999-11-18,Beauty Shops,74905.24,851.1959090909091,88.0,4.0,55.0,17.0,10799.37,3.74,0,1
SYNCID0000000208,CA,SK,SASKATOON,5919,6.0,0.0,2020-05-22,2023-06-05,"Other Waste Materials, Wholesale",294345.29000000004,1206.333155737705,244.0,3.0,162.0,32.0,182844.73,0.0,0,1
SYNCID0000000209,CA,BC,BURNABY,9741,2.0,0.0,2023-01-10,2023-11-30,Private Households,31421.37,1848.3158823529411,17.0,1.0,5.0,12.0,14908.65,36.09,3,1
SYNCID0000000210,CA,BC,VANCOUVER,5919,0.0,1121856.0,0,2016-10-19,"Other Waste Materials, Wholesale",5467916.65,58169.326063829794,94.0,3.0,62.0,32.0,2711669.08,2.08,0,1
SYNCID0000000211,CA,ON,SARNIA,9811,0.0,0.0,0,2012-12-10,Religious Organizations,79481.59999999999,1151.9072463768114,69.0,3.0,29.0,9.0,35892.84,4.15,0,1
SYNCID0000000212,CA,ON,NORTH BAY,9959,1.0,0.0,2023-11-15,2023-12-09,Other Services to Buildings and Dwellings,10373.55,414.94199999999995,25.0,2.0,22.0,3.0,1083.08,-31.3,3,1
SYNCID0000000213,CA,QC,SAINT-JEROME,4013,0.0,0.0,2023-12-11,2023-12-21,Residential Renovation,1004604.4199999999,3261.702662337662,308.0,5.0,176.0,124.0,502364.92,-38.28,4,1
SYNCID0000000214,CA,ON,NORTH YORK,9212,1.0,0.0,2018-03-17,2019-10-07,"Restaurants, Unlicensed (including Drive-Ins)",866392.8099999999,66645.60076923076,13.0,2.0,4.0,9.0,750424.82,31.68,3,1
SYNCID0000000215,CA,ON,MARKHAM,7215,0.0,0.0,2006-03-12,2005-04-18,Holding Companies,48804.83,5422.7588888888895,9.0,1.0,5.0,4.0,32971.08,46.19,3,1
SYNCID0000000216,CA,ON,TORONTO,7721,0.0,0.0,0,2023-07-05,Computer Services,31848.1,1273.924,25.0,3.0,13.0,7.0,8601.91,4.17,0,1
SYNCID0000000217,CA,AB,CALGARY,7771,1.0,1.0,2019-06-25,2019-07-02,Management Consulting Services,84438.55999999998,1111.0336842105262,76.0,2.0,71.0,5.0,67609.26,-24127.49,3,1
SYNCID0000000218,CA,ON,MILTON,7215,0.0,0.0,2008-03-04,2008-06-20,Holding Companies,1701.44,850.72,2.0,1.0,2.0,0.0,1438.33,263.11,3,1
SYNCID0000000219,CA,0,other,7759,0.0,33152.0,1994-12-14,1991-11-14,Other Scientific and Technical Services,7667287.59,19710.250874035988,389.0,4.0,181.0,189.0,5242963.0,2.06,4,1
SYNCID0000000220,CA,0,other,4274,1.0,70341.0,2010-08-24,2005-12-03,Finish Carpentry,452564.4600000001,4814.515531914894,94.0,4.0,83.0,11.0,339640.28,0.0,0,1
SYNCID0000000221,CA,BC,COQUITLAM,7721,1.0,277040.0,2020-04-30,2020-09-08,Computer Services,82951.75,1405.9618644067796,59.0,4.0,30.0,3.0,55372.24,0.0,0,1
SYNCID0000000222,CA,ON,TORONTO,7215,1.0,1.0,2018-12-30,2018-12-31,Holding Companies,636537.75,18721.698529411766,34.0,3.0,13.0,21.0,598947.85,0.65,0,1
SYNCID0000000223,CA,0,other,9631,1.0,177444.0,2004-02-05,2004-08-26,Entertainment Production Companies and Artists,200690.11999999997,6473.874838709677,31.0,3.0,9.0,10.0,142093.74,46.59,0,1
SYNCID0000000224,CA,ON,NEWMARKET,7771,1.0,277461.0,0,1999-10-04,Management Consulting Services,42331.090000000004,1032.4656097560976,41.0,2.0,31.0,10.0,23853.9,-375.31,3,1
SYNCID0000000225,CA,ON,MISSISSAUGA,7421,0.0,64223.0,2015-08-21,2021-11-11,Mortgage Brokers,7034.8,2344.9333333333334,3.0,1.0,2.0,1.0,2871.67,1567.72,3,1
SYNCID0000000226,CA,BC,LANGLEY,7739,2.0,91193.0,2007-01-29,2007-12-03,Other Accounting and Bookkeeping Services,11942.69,918.6684615384615,13.0,1.0,2.0,11.0,2942.61,73.22,3,1
SYNCID0000000227,CA,ON,WOODSTOCK,7771,1.0,0.0,0,2018-11-23,Management Consulting Services,368010.43,4381.076547619047,84.0,3.0,1.0,6.0,262274.05,26.73,0,1
SYNCID0000000228,CA,BC,FERNIE,7292,1.0,0.0,2022-08-28,2022-12-10,"Estate, Trust and Agency Funds",175672.65,2252.2134615384616,78.0,1.0,58.0,20.0,54127.1,2.35,3,1
SYNCID0000000229,CA,0,other,7292,0.0,0.0,2023-01-28,2023-06-03,"Estate, Trust and Agency Funds",86.17,86.17,1.0,1.0,0.0,0.0,86.17,86.17,3,1
SYNCID0000000231,CA,ON,TORONTO,7761,1.0,0.0,2023-09-14,2023-10-30,Offices of Lawyers and Notaries,607127.16,2003.72,303.0,3.0,195.0,43.0,98604.2,0.0,0,1
SYNCID0000000232,CA,NS,BEDFORD,8651,1.0,179830.0,2000-09-05,2000-10-08,"Offices of Physicians, General Practice",58409.22,4493.016923076923,13.0,1.0,10.0,3.0,29996.99,2.14,3,1
SYNCID0000000233,CA,ON,0,other,2.0,0.0,2021-01-23,2021-02-22,0,204045.32,1073.9227368421052,190.0,5.0,153.0,35.0,46427.96,-46.05,0,1
SYNCID0000000234,CA,ON,ANCASTER,7215,0.0,0.0,2023-10-04,2024-08-15,Holding Companies,3150.19,3150.19,1.0,1.0,0.0,1.0,3150.19,3150.19,3,1
SYNCID0000000235,CA,ON,GRIMSBY,7761,1.0,1.0,0,2014-03-03,Offices of Lawyers and Notaries,88395.05,1381.17265625,64.0,3.0,9.0,23.0,8182.63,23.53,0,1
SYNCID0000000236,CA,0,other,8653,1.0,0.0,2017-11-25,2017-12-30,"Offices of Dentists, General Practice",113887.16,12654.128888888888,9.0,1.0,0.0,9.0,47061.29,625.23,3,1
SYNCID0000000237,CA,AB,CALGARY,8651,1.0,0.0,2023-10-22,2023-11-22,"Offices of Physicians, General Practice",146540.55,4186.872857142856,35.0,3.0,15.0,11.0,66984.83,64.64,0,1
SYNCID0000000238,CA,ON,TORONTO,8641,0.0,0.0,2020-09-09,2020-09-14,Child Day-Care and Nursery School Services,242266.93,9690.6772,25.0,2.0,22.0,3.0,195810.33,1.22,3,1
SYNCID0000000239,CA,AB,CALGARY,8653,0.0,0.0,1993-11-23,1992-10-12,"Offices of Dentists, General Practice",221234.24000000002,27654.280000000002,8.0,1.0,8.0,0.0,196435.89,20.7,3,1
SYNCID0000000240,CA,ON,THORNHILL,6413,0.0,158508.0,1992-02-05,1991-11-02,Other General Merchandise Stores,4936.09,4936.09,1.0,1.0,0.0,1.0,4936.09,4936.09,3,1
SYNCID0000000241,CA,AB,YELLOWHEAD COUNTY,other,1.0,131538.0,2014-10-19,2015-10-01,0,17358.66,1446.555,12.0,4.0,11.0,1.0,11200.15,8.25,0,1
SYNCID0000000242,CA,ON,BRAMPTON,4561,1.0,0.0,0,2020-07-16,General Freight Trucking Industry,502.18,251.09,2.0,2.0,1.0,1.0,491.68,10.5,3,1
SYNCID0000000243,CA,ON,TORONTO,7771,0.0,0.0,2015-08-29,2018-03-06,Management Consulting Services,500224.97,4239.194661016949,118.0,4.0,82.0,26.0,184399.57,-396.67,0,1
SYNCID0000000244,CA,NB,SAINT JOHN,9949,0.0,0.0,2008-04-16,2008-06-26,Other Repair Services n.e.c.,4330.17,196.8259090909091,22.0,1.0,22.0,0.0,778.51,4.65,3,1
SYNCID0000000245,CA,ON,ORLEANS,8653,0.0,0.0,2022-03-18,2022-12-02,"Offices of Dentists, General Practice",12990.27,405.9459375,32.0,3.0,27.0,5.0,3880.93,0.0,0,1
SYNCID0000000246,CA,ON,COLLINGWOOD,7215,0.0,0.0,1988-11-29,1992-12-27,Holding Companies,18938.48,1262.5653333333332,15.0,1.0,8.0,7.0,11220.81,32.53,3,1
SYNCID0000000247,CA,BC,FERNIE,0911,1.0,0.0,1996-08-27,0,0,156312.68,2442.385625,64.0,3.0,8.0,7.0,64252.81,16.2,0,1
SYNCID0000000248,CA,AB,CAMROSE,4274,1.0,0.0,2021-05-30,2021-11-16,Finish Carpentry,47039.81,1147.3124390243902,41.0,2.0,35.0,6.0,14438.82,0.0,3,1
SYNCID0000000249,CA,NS,HALIFAX,9614,15.0,707975.0,2001-09-15,2004-08-02,Sound Recording Services,41342.579999999994,5167.822499999999,8.0,3.0,3.0,4.0,26534.03,260.49,0,1
SYNCID0000000250,CA,BC,NANAIMO,7611,3.0,0.0,2020-03-08,2020-11-14,Insurance and Real Estate Agencies,92708.75,1103.6755952380952,84.0,5.0,54.0,6.0,21786.8,0.0,0,1
SYNCID0000000251,CA,BC,KAMLOOPS,7215,2.0,0.0,2022-02-11,2022-04-30,Holding Companies,27090.039999999997,3010.0044444444443,9.0,2.0,5.0,4.0,21175.51,2.09,3,1
SYNCID0000000252,CA,ON,OTTAWA,7799,1.0,74207.0,0,2022-10-28,Other Business Services n.e.c.,592484.12,7795.843684210527,76.0,2.0,18.0,9.0,427484.04,1.39,3,1
SYNCID0000000254,CA,BC,PRINCE GEORGE,4275,1.0,0.0,0,2006-05-03,Painting and Decorating Work,76489.02,588.377076923077,130.0,4.0,105.0,10.0,14077.49,0.0,0,1
SYNCID0000000255,CA,0,other,7771,0.0,0.0,0,1996-09-05,Management Consulting Services,83.18,83.18,1.0,1.0,0.0,1.0,83.18,83.18,3,1
SYNCID0000000256,CA,ON,TORONTO,9712,4.0,0.0,2020-11-15,2020-12-13,Beauty Shops,453593.85000000003,1686.2224907063198,269.0,4.0,98.0,165.0,68276.27,0.0,4,1
SYNCID0000000258,CA,AB,COCHRANE,4275,1.0,0.0,2022-01-09,2022-03-27,Painting and Decorating Work,105138.28,641.0870731707317,164.0,5.0,141.0,17.0,26094.37,-8568.84,0,1
SYNCID0000000259,CA,AB,EDMONTON,7215,2.0,0.0,2011-11-17,0,Holding Companies,273143.33,1509.0791712707182,181.0,2.0,36.0,46.0,50047.51,2.06,3,1
SYNCID0000000260,CA,ON,CARLETON PLACE,4219,0.0,0.0,2023-03-15,0,Other Site Work,121321.84,879.143768115942,138.0,4.0,92.0,18.0,42922.78,-378.05,0,1
SYNCID0000000261,CA,NS,HALIFAX,6921,2.0,310388.0,2008-04-12,2009-04-16,Direct Sellers,87563.33,1389.894126984127,63.0,4.0,24.0,15.0,13705.21,3.75,0,1
SYNCID0000000262,CA,BC,BURNABY,8651,1.0,176975.0,2003-04-06,2003-08-01,"Offices of Physicians, General Practice",128389.37,2853.097111111111,45.0,4.0,26.0,6.0,90734.88,2.14,0,1
SYNCID0000000263,CA,0,other,7511,1.0,0.0,2008-12-29,0,Operators of Residential Buildings and Dwellings,5222.86,1740.9533333333331,3.0,1.0,1.0,2.0,4589.25,223.89,3,1
SYNCID0000000264,CA,0,other,7771,1.0,0.0,2023-08-22,0,Management Consulting Services,3030.37,303.037,10.0,2.0,10.0,0.0,1115.76,2.12,3,1
SYNCID0000000265,CA,ON,GEORGETOWN,6031,1.0,3543852.0,2006-06-06,2016-07-10,Pharmacies,94059.57,1844.3052941176472,51.0,5.0,23.0,25.0,32380.81,30.99,0,1
SYNCID0000000266,CA,ON,MISSISSAUGA,0211,2.0,0.0,2012-07-03,2021-01-11,0,14109.800000000001,239.1491525423729,59.0,1.0,59.0,0.0,4081.15,0.0,3,1
SYNCID0000000267,CA,BC,VANCOUVER,9212,2.0,0.0,2022-12-26,0,"Restaurants, Unlicensed (including Drive-Ins)",36719.25,2039.9583333333333,18.0,3.0,15.0,2.0,12908.46,-349.34,0,1
SYNCID0000000268,CA,BC,VICTORIA,8599,1.0,72501.0,2022-12-20,2022-12-26,Other Educational Services,20368.16,216.68255319148935,94.0,3.0,90.0,3.0,3029.11,0.0,0,1
SYNCID0000000269,CA,ON,BANCROFT,other,1.0,35027.0,2011-12-05,2011-12-21,0,107158.86,1217.7143181818183,88.0,5.0,47.0,33.0,37700.64,0.0,0,1
SYNCID0000000270,CA,ON,MISSISSAUGA,other,0.0,0.0,0,2022-07-13,0,134463.18,501.72828358208955,268.0,4.0,204.0,8.0,22759.54,0.0,0,1
SYNCID0000000271,CA,0,other,9213,1.0,0.0,2022-07-29,2022-09-17,Take-Out Food Services,45807.65,1477.6661290322581,31.0,3.0,8.0,1.0,20782.33,17.48,0,1
SYNCID0000000272,CA,ON,MILTON,7731,2.0,305329.0,2002-07-11,2011-04-06,Offices of Chartered and Certified Accountants,66929.84,488.53897810218973,137.0,5.0,118.0,14.0,10900.56,-374.66,0,1
SYNCID0000000273,CA,ON,OAKVILLE,6031,0.0,0.0,2022-09-01,2022-11-24,Pharmacies,56572.299999999996,808.1757142857142,70.0,4.0,60.0,8.0,19894.43,0.0,0,1
SYNCID0000000274,CA,0,other,8651,2.0,555489.0,1995-02-17,1995-09-23,"Offices of Physicians, General Practice",26509.65,530.193,50.0,3.0,31.0,4.0,3254.38,-76.88,0,1
SYNCID0000000275,CA,0,other,6331,0.0,2119482.0,1992-05-09,0,Gasoline Service Stations,877672.18,2328.0429177718834,377.0,3.0,109.0,268.0,161343.27,2.08,4,1
SYNCID0000000276,CA,ON,RICHMOND HILL,7761,1.0,121871.0,1992-07-25,1997-11-15,Offices of Lawyers and Notaries,608846.39,7907.095974025974,77.0,6.0,50.0,8.0,507672.8,0.0,0,1
SYNCID0000000277,CA,0,other,other,1.0,0.0,0,2023-10-30,0,607.96,101.32666666666667,6.0,1.0,6.0,0.0,216.6,0.0,3,1
SYNCID0000000278,CA,ON,NORTH YORK,7759,1.0,0.0,2021-12-22,2022-07-07,Other Scientific and Technical Services,91779.41,237.15609819121448,387.0,2.0,369.0,7.0,6701.83,0.0,0,1
SYNCID0000000279,CA,BC,VANCOUVER,7292,0.0,0.0,2022-05-17,2022-06-02,"Estate, Trust and Agency Funds",20220.100000000002,243.61566265060245,83.0,2.0,80.0,3.0,3096.03,-39.35,3,1
SYNCID0000000280,CA,0,other,other,2.0,275180.0,1983-03-20,2012-12-24,0,1549227.11,3324.52169527897,466.0,2.0,227.0,239.0,418267.75,0.01,4,1
SYNCID0000000281,CA,NB,DIEPPE,7215,0.0,0.0,0,0,Holding Companies,231865.53,2229.47625,104.0,2.0,63.0,41.0,48424.2,15.52,3,1
SYNCID0000000282,CA,ON,0,7799,1.0,0.0,2022-11-27,2022-12-10,Other Business Services n.e.c.,8013.52,1001.69,8.0,1.0,8.0,0.0,7017.59,15.72,3,1
SYNCID0000000284,CA,0,other,7299,1.0,207634.0,0,2018-09-19,Other Investment Intermediaries n.e.c.,13919.35,556.774,25.0,4.0,3.0,1.0,4034.03,19.57,0,1
SYNCID0000000285,CA,AB,CALGARY,9211,0.0,0.0,0,2023-05-17,"Restaurants, Licensed",103798.34,1250.5824096385543,83.0,5.0,55.0,19.0,33669.49,0.0,0,1
SYNCID0000000286,CA,SK,OUTLOOK,8651,1.0,0.0,2008-06-29,2008-07-28,"Offices of Physicians, General Practice",26267.1,2188.9249999999997,12.0,2.0,7.0,5.0,7464.01,41.94,3,1
SYNCID0000000287,CA,ON,AJAX,4589,1.0,178909.0,2018-03-25,2020-04-20,Other Transportation Industries n.e.c.,144544.2,2094.8434782608697,69.0,2.0,14.0,16.0,30184.82,0.13,3,1
SYNCID0000000288,CA,ON,MISSISSAUGA,4011,4.0,1570625.0,0,2010-04-12,Single Family Housing,342891.91,2810.589426229508,122.0,5.0,70.0,36.0,88078.76,0.16,0,1
SYNCID0000000289,CA,BC,ABBOTSFORD,nan,0.0,51204.0,1995-06-02,1995-10-29,0,13866.18,1155.515,12.0,2.0,5.0,7.0,4422.03,2.07,3,1
SYNCID0000000290,CA,ON,PETERBOROUGH,7771,1.0,24625.0,2018-11-04,2018-11-09,Management Consulting Services,125171.45000000001,3293.9855263157897,38.0,2.0,16.0,22.0,43493.12,2.17,3,1
SYNCID0000000291,CA,0,other,9631,10.0,1456493.0,2015-01-16,2018-10-27,Entertainment Production Companies and Artists,37017.34,787.6029787234041,47.0,5.0,18.0,12.0,10677.07,4.63,0,1
SYNCID0000000292,CA,0,other,7511,1.0,0.0,2020-02-27,0,Operators of Residential Buildings and Dwellings,20902.57,302.9357971014493,69.0,2.0,64.0,0.0,5220.76,0.0,3,1
SYNCID0000000293,CA,0,other,other,0.0,0.0,2007-09-08,2007-05-03,0,2161.3900000000003,270.17375000000004,8.0,2.0,1.0,0.0,736.57,10.55,3,1
SYNCID0000000294,CA,BC,CAMPBELL RIVER,4275,0.0,0.0,0,2016-12-21,Painting and Decorating Work,306626.15,1413.023732718894,217.0,4.0,175.0,42.0,195227.48,-59.51,0,1
